No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 1, ['Close_norm'], SAX, euclidean, delay_time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5136, 0.0378, 0.4585, 0.0812, 0.61, 0.248, +--++, 0.169, 0.773, -1.001, -12.456, 0.012, 1.317, 3.468, 59.302
 1, ['Close_norm'], None, euclidean, delay_time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4839, 0.0532, 0.42, 0.0916, 0.506, 0.222, D--+-, 0.127, 0.673, -1.715, -26.766, 0.013, 1.291, 2.801, 48.051
 1, ['Close_norm'], SAX, euclidean, delay_time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5106, 0.0265, 0.4627, 0.0566, 0.621, 0.255, ++--+, 0.167, 1.164, -0.668, -11.38, 0.013, 1.318, 3.325, 55.744
 1, ['Close_norm'], None, euclidean, delay_time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4841, 0.0517, 0.4116, 0.0961, 0.521, 0.23, D---+, 0.099, 0.481, -3.479, -54.706, 0.014, 1.374, 2.063, 37.144
 1, ['Close_norm'], SAX, euclidean, delay_time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5185, 0.0422, 0.4657, 0.0866, 0.619, 0.245, +-+++, 0.185, 1.165, 0.274, 6.552, 0.014, 1.5, 3.94, 67.774
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5024, 0.0322, 0.4351, 0.0796, 0.531, 0.229, D-++-, 0.119, 1.081, 0.956, 17.304, 0.013, 1.194, 3.911, 65.975
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4999, 0.0246, 0.4313, 0.0678, 0.98, 0.301, D---+, 0.093, 0.892, -1.377, -18.937, 0.013, 1.081, 2.745, 47.855
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, delay_time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5074, 0.0544, 0.4559, 0.0808, 0.591, 0.226, +--++, 0.159, 1.128, -0.529, -4.225, 0.013, 1.286, 3.168, 55.21
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4985, 0.0512, 0.43, 0.0944, 0.508, 0.225, D--++, 0.126, 0.892, -1.324, -17.872, 0.013, 1.757, 3.068, 53.485
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4717, 0.0236, 0.4, 0.0557, 1.011, 0.36, D----, 0.081, 0.189, -2.882, -45.882, 0.013, 1.432, 2.289, 39.48
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, delay_time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4959, 0.0318, 0.4473, 0.0634, 0.631, 0.25, +--++, 0.159, 0.694, -2.015, -31.658, 0.013, 1.043, 2.722, 46.592
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4824, 0.0426, 0.407, 0.089, 0.569, 0.24, D---+, 0.107, 0.751, -2.451, -37.327, 0.014, 1.587, 2.432, 43.618
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4768, 0.0431, 0.3996, 0.083, 1.119, 0.49, D-D-+, 0.075, 0.336, -3.479, -53.876, 0.014, 1.232, 1.918, 35.344
