No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5179, 0.0859, 0.5024, 0.0777, NaN, NaN, +++-+, 0.367, 0.33, 3.075, 12.186, 0.022, 0.31, 4.275, 19.668
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5533, 0.0564, 0.5325, 0.0627, NaN, NaN, ++---, 0.159, -0.361, -0.547, -8.406, 0.022, 0.07, 2.464, 9.372
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 25, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5577, 0.0615, 0.5413, 0.0647, NaN, NaN, ++--+, 0.327, 0.549, 2.635, 12.062, 0.022, 0.66, 4.055, 19.606
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.502, 0.0373, 0.4343, 0.0835, NaN, NaN, U-+-+, 0.15, 0.485, 4.441, 29.156, 0.018, 0.751, 5.762, 35.34
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 25, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5302, 0.0355, 0.4492, 0.0817, NaN, NaN, ++--U, 0.15, 0.911, 0.172, -2.14, 0.018, 1.153, 3.628, 19.692
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5158, 0.0605, 0.4974, 0.043, NaN, NaN, +---+, 0.168, -0.214, -3.833, -22.5, 0.02, 0.153, 0.82, 2.798
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 25, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5509, 0.0814, 0.5301, 0.0903, NaN, NaN, ++--+, 0.25, 0.542, -0.69, -2.892, 0.02, 0.689, 2.391, 12.602
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4759, 0.0377, 0.4199, 0.0534, NaN, NaN, -++-D, 0.165, 0.279, 3.799, 24.288, 0.022, 0.265, 4.694, 25.584
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 25, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4762, 0.0551, 0.4361, 0.0864, NaN, NaN, -++--, 0.169, -0.687, 3.695, 11.34, 0.022, -0.492, 4.642, 19.11
 1, ['Close_norm'], None, euclidean, padding, 50, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5199, 0.0545, 0.4604, 0.091, NaN, NaN, D++++, 0.182, 1.045, 6.246, 38.408, 0.018, 0.968, 6.664, 39.966
 1, ['Close_norm'], SAX, euclidean, padding, 50, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5159, 0.0227, 0.4199, 0.0677, NaN, NaN, D+++U, 0.196, 0.295, 4.194, 21.904, 0.018, 0.452, 5.639, 31.714
 1, ['Close_norm'], None, euclidean, padding, 50, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5118, 0.0352, 0.4512, 0.0762, NaN, NaN, +----, 0.192, -0.657, -7.79, -54.58, 0.02, 0.207, -1.159, -13.242
 1, ['Close_norm'], SAX, euclidean, padding, 50, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5235, 0.0118, 0.4428, 0.0855, NaN, NaN, U+--U, 0.212, -0.173, -5.844, -40.496, 0.02, 0.164, -0.186, -6.2
 1, ['Close_norm'], None, euclidean, padding, 50, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4846, 0.0286, 0.406, 0.0648, NaN, NaN, D++-D, 0.169, -0.009, 2.481, 16.688, 0.022, 0.123, 4.035, 21.784
 1, ['Close_norm'], SAX, euclidean, padding, 50, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4846, 0.0502, 0.3994, 0.0631, NaN, NaN, D---D, 0.174, -0.432, -3.063, -12.08, 0.022, 0.216, 1.263, 7.4
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.4893, 0.0514, 0.4582, 0.0414, NaN, NaN, ++-+-, 0.377, 0.121, -1.963, -16.472, 0.018, 0.03, 2.383, 11.05
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 50, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5179, 0.0588, 0.4065, 0.0621, NaN, NaN, U+-++, 0.094, 0.54, -3.168, -12.868, 0.018, 0.465, 1.781, 12.852
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 50, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5254, 0.0233, 0.474, 0.0492, NaN, NaN, ++--+, 0.257, -0.235, -1.13, -5.104, 0.018, 0.275, 2.8, 16.734
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5302, 0.0406, 0.4916, 0.0592, NaN, NaN, ++-+-, 0.395, -0.351, -3.174, -26.8, 0.02, 0.07, 1.017, -0.276
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 50, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5179, 0.0097, 0.4799, 0.043, NaN, NaN, -++--, 0.188, -0.37, 4.096, 16.552, 0.02, -0.198, 4.653, 21.4
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 50, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5458, 0.0408, 0.5129, 0.0563, NaN, NaN, +++++, 0.243, 0.767, 10.805, 62.364, 0.02, 0.521, 8.007, 44.306
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.509, 0.0682, 0.4958, 0.0633, NaN, NaN, ++---, 0.425, -0.452, -7.696, -54.498, 0.022, -0.421, -1.111, -13.674
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 50, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4998, 0.0295, 0.4239, 0.0672, NaN, NaN, U+---, 0.097, -0.198, -5.181, -40.638, 0.022, -0.083, 0.147, -6.744
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 50, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.509, 0.0457, 0.471, 0.0687, NaN, NaN, +--++, 0.243, 0.325, -2.925, -10.834, 0.022, 0.247, 1.275, 8.158
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 50, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.4914, 0.0486, 0.434, 0.0664, NaN, NaN, U++--, 0.128, -0.09, 0.376, -1.456, 0.018, 0.278, 3.73, 20.034
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 50, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5124, 0.0296, 0.4365, 0.0732, NaN, NaN, +++--, 0.186, 0.316, 5.017, 22.108, 0.018, 0.668, 6.05, 31.816
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 50, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5392, 0.065, 0.4889, 0.1128, NaN, NaN, ---+D, 0.184, 0.153, -0.22, 8.504, 0.02, 0.293, 2.626, 18.3
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 50, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.4922, 0.033, 0.4713, 0.0575, NaN, NaN, ----+, 0.258, -0.112, -5.808, -35.612, 0.02, -0.023, -0.168, -3.758
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 50, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5455, 0.0108, 0.4625, 0.0628, NaN, NaN, ++--D, 0.096, 0.736, 1.564, 12.064, 0.022, 0.783, 3.576, 19.472
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 50, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5327, 0.0433, 0.5178, 0.0402, NaN, NaN, ++-+-, 0.29, -0.067, 1.96, 6.864, 0.022, 0.307, 3.774, 16.872
 1, ['Close_norm'], None, euclidean, time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5091, 0.0483, 0.4559, 0.0767, NaN, NaN, D+--+, 0.21, 0.143, -0.48, 0.468, 0.018, 0.725, 3.301, 20.996
 1, ['Close_norm'], SAX, euclidean, time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5373, 0.0301, 0.4365, 0.077, NaN, NaN, U+-+U, 0.125, -0.014, -0.58, -1.352, 0.018, 0.579, 3.252, 20.086
 1, ['Close_norm'], None, euclidean, time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5314, 0.0703, 0.4533, 0.1277, NaN, NaN, D+--U, 0.153, 0.038, -0.513, -7.44, 0.02, 0.361, 2.479, 10.328
 1, ['Close_norm'], SAX, euclidean, time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5392, 0.0588, 0.4638, 0.1252, NaN, NaN, D++-U, 0.149, -0.126, 0.905, 0.004, 0.02, 0.348, 3.189, 14.05
 1, ['Close_norm'], None, euclidean, time_join, 10, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.528, 0.0385, 0.4565, 0.0773, NaN, NaN, -+--+, 0.169, 0.214, -0.356, 5.744, 0.022, 0.838, 2.616, 16.312
 1, ['Close_norm'], SAX, euclidean, time_join, 10, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.511, 0.0465, 0.4444, 0.1066, NaN, NaN, D---U, 0.152, -0.938, -3.73, -27.564, 0.022, 0.068, 0.929, -0.342
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5292, 0.0527, 0.5025, 0.0695, NaN, NaN, ++++-, 0.395, 1.01, 13.048, 69.536, 0.018, 0.982, 9.889, 54.054
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.4969, 0.0757, 0.4359, 0.066, NaN, NaN, +--+-, 0.177, -0.56, -4.137, -31.976, 0.018, -0.126, 1.297, 3.298
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5398, 0.0107, 0.5135, 0.0193, NaN, NaN, -+-++, 0.29, 0.649, -2.957, -11.948, 0.018, 0.711, 1.886, 13.312
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.51, 0.0514, 0.4811, 0.0962, NaN, NaN, -+-+-, 0.454, 0.269, -1.161, -8.688, 0.02, 0.421, 2.024, 8.78
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5098, 0.0388, 0.4589, 0.0728, NaN, NaN, +----, 0.155, -0.568, -6.288, -40.484, 0.02, -0.209, -0.539, -7.118
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5141, 0.0598, 0.4967, 0.0603, NaN, NaN, ++---, 0.375, 0.499, 0.96, -0.464, 0.02, 0.534, 3.084, 12.892
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4912, 0.0478, 0.4851, 0.0456, NaN, NaN, ++--+, 0.385, 0.078, -9.382, -54.482, 0.022, 0.248, -1.954, -13.666
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 10, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.487, 0.0561, 0.4374, 0.0719, NaN, NaN, ++---, 0.124, -0.381, -4.461, -33.698, 0.022, 0.067, 0.506, -3.274
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, time_join, 10, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5624, 0.0828, 0.5465, 0.091, NaN, NaN, +--+-, 0.35, 0.823, 0.998, 4.55, 0.022, 1.039, 3.236, 15.85
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.4734, 0.0413, 0.4185, 0.0583, NaN, NaN, +--++, 0.16, 0.132, -3.51, -13.828, 0.018, 0.251, 1.787, 13.848
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5445, 0.0196, 0.4629, 0.0767, NaN, NaN, ++---, 0.136, 0.372, 2.639, 11.504, 0.018, 0.709, 4.861, 26.514
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.4959, 0.0716, 0.467, 0.0923, NaN, NaN, -+--+, 0.172, 0.379, -3.18, -12.9, 0.02, 0.526, 1.146, 7.598
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5549, 0.0428, 0.5104, 0.0943, NaN, NaN, ++-+U, 0.172, 0.48, 1.826, 5.788, 0.02, 0.597, 3.649, 16.942
