No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5229, 0.0728, 0.5093, 0.0774, 0.411, 0.197, 0.331, +--+-, 0.783, 1.627, 24.962
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5526, 0.0184, 0.5402, 0.0277, 0.386, 0.213, 0.339, ++-++, 1.387, 6.076, 104.349
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.506, 0.084, 0.4961, 0.0804, 0.398, 0.21, 0.307, +---+, 0.618, -0.391, -4.135
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5, 0.0499, 0.485, 0.0502, 0.388, 0.194, 0.29, +--+-, 0.694, -1.055, -19.063
 1, ['Close_norm'], None, dtw, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5135, 0.0863, 0.5061, 0.0883, 0.399, 0.222, 0.354, +--++, 0.731, 1.1, 25.283
 1, ['Close_norm'], None, dtw, time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.516, 0.0229, 0.5046, 0.0296, 0.374, 0.203, 0.295, +++-+, 1.111, 1.761, 27.512
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5177, 0.0401, 0.5043, 0.0461, 0.415, 0.203, 0.306, +--+-, 1.316, 1.877, 31.29
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5419, 0.0203, 0.5286, 0.0273, 0.388, 0.203, 0.329, ++-++, 1.534, 3.661, 58.456
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5061, 0.079, 0.4919, 0.0737, 0.398, 0.21, 0.287, +--++, 1.081, 1.349, 25.995
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5, 0.045, 0.4851, 0.0459, 0.387, 0.193, 0.295, +--+-, 0.637, -1.747, -31.053
 1, ['Close_norm'], None, dtw, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5085, 0.0704, 0.4964, 0.0692, 0.397, 0.221, 0.349, +--++, 0.515, -1.975, -24.268
 1, ['Close_norm'], None, dtw, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5027, 0.0251, 0.4957, 0.0213, 0.373, 0.201, 0.314, +-+--, 0.293, 2.316, 30.19
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5102, 0.0527, 0.4955, 0.0559, 0.41, 0.198, 0.296, +--+-, 1.071, 2.139, 34.037
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5418, 0.0203, 0.5296, 0.0295, 0.383, 0.2, 0.345, ++-++, 1.455, 4.079, 67.007
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.511, 0.0661, 0.5051, 0.0662, 0.392, 0.206, 0.269, +--++, 1.013, 2.005, 40.615
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5133, 0.0246, 0.4958, 0.0424, 0.381, 0.193, 0.269, +-+--, 1.035, 0.17, 0.066
 1, ['Close_norm'], None, dtw, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5035, 0.083, 0.4907, 0.0809, 0.4, 0.221, 0.379, +--++, 0.771, 1.499, 31.651
 1, ['Close_norm'], None, dtw, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.476, 0.0297, 0.4694, 0.026, 0.368, 0.194, 0.335, +--+-, 0.493, -0.435, -7.963
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5303, 0.0461, 0.5151, 0.0558, 0.409, 0.197, 0.331, +-+++, 1.039, 3.584, 58.908
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5175, 0.0255, 0.5047, 0.0252, 0.402, 0.191, 0.334, ++---, 1.307, -0.098, -8.381
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5087, 0.0695, 0.4995, 0.0661, 0.401, 0.213, 0.32, ---++, 0.92, 1.353, 30.417
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5266, 0.0363, 0.5166, 0.031, 0.382, 0.189, 0.306, +-++-, 1.014, 3.097, 47.779
 1, ['Close_norm'], None, euclidean, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5335, 0.0539, 0.5276, 0.0519, 0.009, 0.003, 0.274, -+-++, 0.892, 1.69, 35.701
 1, ['Close_norm'], None, euclidean, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5187, 0.0451, 0.5047, 0.0396, 0.008, 0.003, 0.239, +-++-, 0.846, 3.401, 51.452
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4771, 0.0701, 0.462, 0.0769, 0.008, 0.003, 0.275, +---+, 0.297, -3.637, -52.472
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4877, 0.0759, 0.4737, 0.0825, 0.008, 0.002, 0.415, --+--, -0.109, 0.156, -3.375
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5037, 0.0464, 0.4876, 0.0446, 0.009, 0.003, 0.162, +-++-, 0.95, 2.74, 43.274
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5294, 0.0412, 0.4931, 0.0297, 0.008, 0.003, 0.16, +++++, 1.01, 7.415, 123.708
 1, ['Close_norm'], None, euclidean, time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5285, 0.0488, 0.5236, 0.0475, 0.009, 0.003, 0.262, -+--+, 0.558, 0.53, 17.03
 1, ['Close_norm'], None, euclidean, time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5133, 0.031, 0.4936, 0.0134, 0.009, 0.003, 0.234, +-++-, 0.866, 4.499, 73.115
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4846, 0.0778, 0.4712, 0.0859, 0.008, 0.003, 0.268, +---+, 0.565, -3.89, -58.288
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4932, 0.0633, 0.4792, 0.07, 0.008, 0.002, 0.413, --+--, 0.119, 3.044, 48.626
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5062, 0.0443, 0.4879, 0.0402, 0.009, 0.003, 0.179, +-+++, 1.074, 4.149, 72.861
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5161, 0.0451, 0.4811, 0.0321, 0.008, 0.003, 0.165, ++++-, 0.698, 4.837, 71.992
 1, ['Close_norm'], None, euclidean, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5411, 0.0591, 0.5345, 0.0573, 0.009, 0.003, 0.309, ++-++, 0.983, 0.742, 20.079
 1, ['Close_norm'], None, euclidean, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5265, 0.0548, 0.5122, 0.0493, 0.008, 0.003, 0.244, ++++-, 1.045, 3.558, 53.63
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4897, 0.0525, 0.4809, 0.0588, 0.008, 0.003, 0.318, +---+, 0.337, -3.204, -43.021
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4904, 0.0462, 0.4676, 0.0478, 0.008, 0.003, 0.337, +-+-+, -0.023, 4.364, 70.779
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5012, 0.0683, 0.4897, 0.063, 0.009, 0.003, 0.207, ++-++, 1.155, 2.322, 44.463
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5347, 0.0372, 0.5049, 0.0418, 0.008, 0.003, 0.168, ++++-, 1.019, 6.436, 102.276
 1, ['Close_norm'], None, euclidean, pip, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5186, 0.0721, 0.5095, 0.0684, 0.009, 0.003, 0.284, -+-++, 0.798, 0.364, 11.282
 1, ['Close_norm'], None, euclidean, pip, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5399, 0.0404, 0.5252, 0.0448, 0.008, 0.003, 0.226, +++-+, 1.004, 5.093, 77.732
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5099, 0.0809, 0.4947, 0.0827, 0.008, 0.003, 0.3, +---+, 0.166, 1.24, 25.222
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4878, 0.0363, 0.4739, 0.0409, 0.008, 0.003, 0.372, +-+--, -0.178, 3.321, 51.109
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5087, 0.0361, 0.4765, 0.0419, 0.009, 0.003, 0.165, +++++, 0.887, 2.523, 43.378
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5107, 0.0526, 0.4715, 0.0359, 0.008, 0.003, 0.157, ++++-, 0.989, 5.509, 88.848
 1, ['Close_norm'], None, pearson, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.531, 0.0276, 0.5284, 0.0269, 0.009, 0.003, 0.282, +--++, 1.137, 0.387, 12.238
 1, ['Close_norm'], None, pearson, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5319, 0.0299, 0.5162, 0.0191, 0.008, 0.003, 0.255, ++++-, 0.959, 3.296, 53.61
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.51, 0.0664, 0.497, 0.0736, 0.008, 0.003, 0.285, +--++, 0.417, 0.015, 5.514
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4933, 0.0249, 0.4725, 0.0459, 0.008, 0.002, 0.369, +-++-, 0.254, 3.964, 60.44
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5113, 0.0286, 0.4843, 0.054, 0.009, 0.003, 0.197, -+-++, 1.013, 1.433, 29.019
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5161, 0.0483, 0.48, 0.0422, 0.008, 0.003, 0.144, ++++-, 1.06, 6.505, 103.084
 1, ['Close_norm'], None, pearson, time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5361, 0.0274, 0.5313, 0.0243, 0.009, 0.003, 0.287, +--++, 0.962, 1.454, 30.838
 1, ['Close_norm'], None, pearson, time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5134, 0.0326, 0.4951, 0.0209, 0.009, 0.003, 0.231, ++++-, 0.655, 1.399, 17.434
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4999, 0.0638, 0.4858, 0.0713, 0.008, 0.003, 0.288, +---+, 0.377, -2.412, -38.152
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4932, 0.0226, 0.4698, 0.0416, 0.008, 0.003, 0.345, +-++-, 0.157, 6.007, 99.048
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5113, 0.0218, 0.4847, 0.0466, 0.009, 0.003, 0.195, -+-+-, 0.924, 0.568, 10.989
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5081, 0.0494, 0.4697, 0.0369, 0.008, 0.003, 0.149, ++++-, 0.946, 6.022, 93.808
 1, ['Close_norm'], None, pearson, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5236, 0.0256, 0.5156, 0.0229, 0.009, 0.003, 0.312, +--++, 0.815, 0.583, 15.86
 1, ['Close_norm'], None, pearson, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5053, 0.0343, 0.4841, 0.0197, 0.008, 0.003, 0.247, +-++-, 0.663, 2.463, 39.058
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4921, 0.0836, 0.4807, 0.0886, 0.008, 0.003, 0.28, +---+, 0.173, 0.184, 11.728
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4771, 0.0778, 0.4651, 0.0801, 0.008, 0.002, 0.369, +-+--, -0.685, -0.01, -7.144
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5012, 0.035, 0.476, 0.0339, 0.009, 0.003, 0.225, -+-++, 0.935, 0.5, 16.221
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5054, 0.0462, 0.4779, 0.024, 0.008, 0.003, 0.152, +-++-, 0.964, 4.87, 77.742
 1, ['Close_norm'], None, pearson, pip, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5285, 0.0552, 0.5211, 0.0529, 0.009, 0.003, 0.284, ++-++, 0.8, 1.326, 32.076
 1, ['Close_norm'], None, pearson, pip, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5133, 0.0368, 0.4986, 0.0254, 0.009, 0.003, 0.199, +-+--, 0.418, -1.042, -22.032
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5024, 0.0581, 0.4886, 0.0576, 0.008, 0.003, 0.293, +--++, 0.341, 3.102, 61.59
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4854, 0.0393, 0.4664, 0.0545, 0.008, 0.003, 0.356, --++-, 0.149, 1.253, 14.015
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5062, 0.0437, 0.4936, 0.042, 0.009, 0.003, 0.19, +--++, 1.027, 2.176, 37.427
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5055, 0.0565, 0.4731, 0.0339, 0.008, 0.003, 0.181, +-++-, 0.359, 2.357, 29.337
 1, ['Close_norm'], None, co-integration, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5436, 0.0399, 0.535, 0.0332, 0.009, 0.003, 0.292, +-+++, 0.665, 3.409, 57.996
 1, ['Close_norm'], None, co-integration, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5027, 0.0494, 0.4847, 0.0489, 0.008, 0.003, 0.224, --+++, 0.658, 1.004, 18.171
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4973, 0.0402, 0.4803, 0.0542, 0.008, 0.003, 0.298, +---+, 0.169, -2.027, -23.973
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4825, 0.0225, 0.4574, 0.0374, 0.008, 0.003, 0.321, +----, -0.6, -4.049, -69.706
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4964, 0.0636, 0.4526, 0.0717, 0.013, 0.008, 0.185, +-++-, 0.022, 0.345, 4.359
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5107, 0.0331, 0.4956, 0.0323, 0.008, 0.003, 0.157, +-++-, 0.674, 5.166, 83.028
 1, ['Close_norm'], None, co-integration, time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5361, 0.0447, 0.5307, 0.041, 0.009, 0.003, 0.327, +--++, 0.55, 1.707, 34.603
 1, ['Close_norm'], None, co-integration, time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5133, 0.0553, 0.4953, 0.0433, 0.008, 0.003, 0.245, --+++, 0.886, 2.437, 46.255
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4848, 0.0319, 0.4704, 0.0451, 0.008, 0.003, 0.326, +----, -0.466, -4.487, -75.902
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4665, 0.0736, 0.4418, 0.0778, 0.008, 0.003, 0.315, --+--, -0.662, -4.59, -83.821
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4814, 0.0582, 0.435, 0.0728, 0.013, 0.008, 0.195, X--+-, -0.197, -1.0, -17.389
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5188, 0.079, 0.4943, 0.0828, 0.008, 0.003, 0.2, +-++-, 0.443, 6.099, 94.745
 1, ['Close_norm'], None, co-integration, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5361, 0.0387, 0.5227, 0.0386, 0.01, 0.003, 0.332, +--++, 1.036, 0.209, 12.024
 1, ['Close_norm'], None, co-integration, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5399, 0.0572, 0.5245, 0.0481, 0.008, 0.003, 0.268, +++++, 0.996, 3.259, 52.586
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4722, 0.037, 0.4564, 0.0393, 0.009, 0.003, 0.301, +--+-, 0.266, -1.872, -30.546
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4878, 0.0488, 0.4739, 0.055, 0.008, 0.003, 0.353, +-+--, -0.117, 0.546, 1.932
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5065, 0.078, 0.4634, 0.1054, 0.013, 0.007, 0.167, --++-, 0.319, 0.196, -0.755
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.516, 0.0213, 0.4824, 0.0091, 0.008, 0.003, 0.205, ++++-, 1.2, 6.807, 105.425
 1, ['Close_norm'], None, co-integration, pip, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5461, 0.052, 0.5366, 0.0542, 0.01, 0.003, 0.337, +-+++, 0.841, 2.992, 51.757
 1, ['Close_norm'], None, co-integration, pip, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5134, 0.0574, 0.4987, 0.0706, 0.008, 0.003, 0.269, +++--, 0.543, 3.107, 46.849
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4898, 0.0508, 0.4681, 0.0585, 0.008, 0.003, 0.25, +--++, -0.052, -3.049, -47.167
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4799, 0.0335, 0.4579, 0.0402, 0.008, 0.003, 0.291, +-++-, -0.521, 1.734, 28.393
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5213, 0.0449, 0.4764, 0.0823, 0.012, 0.007, 0.187, --++-, 0.899, 2.155, 33.047
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5187, 0.0372, 0.4859, 0.0254, 0.008, 0.003, 0.17, ++++-, 0.866, 5.794, 89.854
 1, ['Close_norm'], None, sax, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5136, 0.0177, 0.4981, 0.0284, 0.009, 0.003, 0.317, +-+-+, 0.859, 3.648, 60.616
 1, ['Close_norm'], None, sax, padding, 25, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5079, 0.0292, 0.4845, 0.028, 0.008, 0.003, 0.271, ++--+, 0.398, -0.195, -1.546
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 25, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4973, 0.0763, 0.4875, 0.0745, 0.008, 0.003, 0.268, +--++, 0.768, 1.629, 32.17
