No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5493, 0.068, 0.5367, 0.0688, NaN, NaN, 0.292, +--++, 0.34, 3.802, 63.484
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4798, 0.0395, 0.4489, 0.0538, NaN, NaN, 0.171, +--++, 0.147, -0.583, -5.148
 1, ['Close_norm'], None, sax, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4814, 0.0338, 0.462, 0.0371, NaN, NaN, 0.205, +-++-, 0.479, 1.493, 23.327
 1, ['Close_norm'], None, sax, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4759, 0.0476, 0.4708, 0.0486, NaN, NaN, 0.213, +++--, 0.315, 0.244, -5.112
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5282, 0.0382, 0.5223, 0.0362, NaN, NaN, 0.318, +++--, 1.154, 3.728, 54.81
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4851, 0.0402, 0.4835, 0.0405, NaN, NaN, 0.294, -----, -0.461, -3.84, -62.015
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5289, 0.0366, 0.5226, 0.0374, NaN, NaN, 0.315, +-+--, 0.265, 1.848, 29.258
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5031, 0.0549, 0.4956, 0.0612, NaN, NaN, 0.205, +--+-, 0.452, 0.177, -2.2
 1, ['Close_norm'], None, dtw, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5212, 0.0206, 0.5091, 0.0276, NaN, NaN, 0.226, -++--, 0.659, 1.649, 22.83
 1, ['Close_norm'], None, dtw, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.51, 0.0563, 0.4779, 0.0662, NaN, NaN, 0.174, +---+, 0.451, -2.717, -42.935
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5039, 0.0442, 0.4996, 0.0428, NaN, NaN, 0.366, +-+-+, 0.864, 4.485, 73.951
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4852, 0.0402, 0.4795, 0.0412, NaN, NaN, 0.208, +--+-, 0.294, 0.133, 0.028
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5492, 0.0723, 0.5322, 0.0736, NaN, NaN, 0.318, +--++, 0.117, 2.704, 44.839
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5202, 0.049, 0.4978, 0.0586, NaN, NaN, 0.205, +---+, 0.884, 0.637, 12.161
 1, ['Close_norm'], None, dtw, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5078, 0.0468, 0.4955, 0.0444, NaN, NaN, 0.237, -++-+, 0.815, 1.336, 19.083
 1, ['Close_norm'], None, dtw, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4901, 0.0604, 0.4647, 0.0664, NaN, NaN, 0.162, +----, 0.053, -4.71, -82.061
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.504, 0.0381, 0.4968, 0.0379, NaN, NaN, 0.358, +-++-, 0.809, 4.406, 67.217
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4877, 0.0589, 0.4805, 0.0564, NaN, NaN, 0.221, +--++, 0.173, 0.593, 11.574
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5491, 0.0686, 0.5396, 0.0681, NaN, NaN, 0.298, +--++, 0.498, 3.429, 58.608
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4971, 0.0593, 0.476, 0.0623, NaN, NaN, 0.214, +---+, 0.86, -1.064, -20.29
 1, ['Close_norm'], None, dtw, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5131, 0.0344, 0.5021, 0.0406, NaN, NaN, 0.268, -----, 0.374, -2.081, -34.531
 1, ['Close_norm'], None, dtw, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.51, 0.0638, 0.4863, 0.0691, NaN, NaN, 0.171, +-+--, 0.374, 0.44, 4.799
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4879, 0.0228, 0.4838, 0.0209, NaN, NaN, 0.31, +-++-, -0.419, 1.316, 17.167
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5066, 0.0426, 0.4992, 0.0376, NaN, NaN, 0.202, +-+++, 0.61, 3.444, 58.461
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5057, 0.045, 0.4995, 0.0439, NaN, NaN, 0.329, -+++-, 0.505, 0.872, 15.216
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4769, 0.0527, 0.4548, 0.0664, NaN, NaN, 0.208, +----, 0.518, -2.929, -54.996
 1, ['Close_norm'], None, dtw, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4946, 0.0373, 0.4851, 0.0322, NaN, NaN, 0.269, +-+--, 0.422, -0.753, -14.618
 1, ['Close_norm'], None, dtw, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5272, 0.0645, 0.5132, 0.0739, NaN, NaN, 0.197, ++--+, 0.779, -0.042, -3.659
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5229, 0.0233, 0.5164, 0.0249, NaN, NaN, 0.383, +++++, 0.6, 5.317, 84.499
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4501, 0.0262, 0.4344, 0.034, NaN, NaN, 0.251, ---+-, -0.12, -2.071, -30.584
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4912, 0.0234, 0.4818, 0.0152, NaN, NaN, 0.28, +--++, 0.144, -1.563, -24.591
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5202, 0.039, 0.5048, 0.0441, NaN, NaN, 0.231, +-+-+, 1.125, 1.021, 19.77
 1, ['Close_norm'], None, euclidean, padding, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4999, 0.0214, 0.4902, 0.0196, NaN, NaN, 0.236, +----, 0.448, -1.209, -23.483
 1, ['Close_norm'], None, euclidean, padding, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4957, 0.0469, 0.471, 0.0247, NaN, NaN, 0.182, ++---, 0.822, -3.164, -54.93
 1, ['Close_proc'], None, euclidean, padding, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4769, 0.0556, 0.4705, 0.0563, NaN, NaN, 0.534, +-+-+, -0.714, -0.17, -1.417
 1, ['Close_proc'], None, euclidean, padding, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.468, 0.0675, 0.4571, 0.0579, NaN, NaN, 0.509, ++---, -0.521, -2.607, -48.97
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4932, 0.0745, 0.4802, 0.0799, NaN, NaN, 0.38, +-+-+, 0.055, 1.955, 34.116
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5042, 0.0687, 0.4831, 0.0733, NaN, NaN, 0.27, +-++-, 0.15, 0.947, 7.888
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4972, 0.0408, 0.4841, 0.051, NaN, NaN, 0.361, +-+--, -0.068, -0.057, -5.733
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5318, 0.0631, 0.5123, 0.0644, NaN, NaN, 0.202, +---+, 1.013, 2.062, 38.196
 1, ['Close_norm'], None, euclidean, time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5105, 0.0328, 0.4996, 0.0307, NaN, NaN, 0.229, +----, 0.617, -0.596, -11.694
 1, ['Close_norm'], None, euclidean, time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4873, 0.0507, 0.4591, 0.0347, NaN, NaN, 0.199, ++--+, 0.905, -2.853, -48.893
 1, ['Close_proc'], None, euclidean, time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.477, 0.049, 0.471, 0.0508, NaN, NaN, 0.518, +-+--, -1.107, -1.814, -33.904
 1, ['Close_proc'], None, euclidean, time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4711, 0.0494, 0.4592, 0.0395, NaN, NaN, 0.497, ++---, -0.443, -3.641, -65.982
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4797, 0.0743, 0.4642, 0.0801, NaN, NaN, 0.38, +-+--, -0.477, -0.091, -5.095
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5095, 0.0644, 0.4915, 0.0666, NaN, NaN, 0.28, +-++-, 0.171, 1.833, 26.749
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5145, 0.0297, 0.4994, 0.0361, NaN, NaN, 0.356, +-++-, 0.588, 1.732, 26.021
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5086, 0.0725, 0.4847, 0.0744, NaN, NaN, 0.202, +---+, 0.644, -0.039, 1.391
 1, ['Close_norm'], None, euclidean, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.492, 0.024, 0.4862, 0.0216, NaN, NaN, 0.234, +--+-, 0.846, -0.581, -13.115
 1, ['Close_norm'], None, euclidean, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5015, 0.0362, 0.4714, 0.0365, NaN, NaN, 0.188, ++-++, 1.219, 1.343, 20.374
 1, ['Close_proc'], None, euclidean, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4932, 0.0604, 0.4889, 0.0606, NaN, NaN, 0.52, +++--, 0.043, 1.955, 23.6
 1, ['Close_proc'], None, euclidean, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5143, 0.0656, 0.5056, 0.0623, NaN, NaN, 0.457, ++--+, 0.563, 0.53, 7.606
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4825, 0.0443, 0.4714, 0.0526, NaN, NaN, 0.377, +-+--, 0.025, 1.776, 27.683
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4826, 0.047, 0.4672, 0.0469, NaN, NaN, 0.229, +-++-, -0.264, 2.358, 33.956
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4681, 0.0419, 0.4513, 0.0405, NaN, NaN, 0.321, +----, -0.296, -1.341, -25.019
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5375, 0.0531, 0.5203, 0.0538, NaN, NaN, 0.194, +-+-+, 0.833, 3.935, 71.658
 1, ['Close_norm'], None, euclidean, pip, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4946, 0.0358, 0.4852, 0.0345, NaN, NaN, 0.242, ++--+, 0.263, 0.698, 10.579
 1, ['Close_norm'], None, euclidean, pip, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4957, 0.0473, 0.4644, 0.0465, NaN, NaN, 0.182, +---+, 0.786, -2.447, -38.121
 1, ['Close_proc'], None, euclidean, pip, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4905, 0.0683, 0.4845, 0.0674, NaN, NaN, 0.531, ++---, -1.284, -2.714, -50.047
 1, ['Close_proc'], None, euclidean, pip, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4942, 0.0406, 0.4784, 0.0271, NaN, NaN, 0.439, ++-+-, 0.316, 1.274, 19.286
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5041, 0.0553, 0.4938, 0.0551, NaN, NaN, 0.367, +-+--, 0.243, 2.352, 35.359
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5094, 0.0443, 0.4995, 0.0409, NaN, NaN, 0.275, +-+++, 0.702, 2.66, 50.398
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5289, 0.0439, 0.5182, 0.0432, NaN, NaN, 0.344, +--+-, 0.887, 0.962, 14.671
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5347, 0.0162, 0.5162, 0.0248, NaN, NaN, 0.211, +++-+, 1.284, 4.642, 75.417
 1, ['Close_norm'], None, pearson, padding, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4628, 0.0295, 0.4565, 0.0316, NaN, NaN, 0.229, +----, -0.686, -3.324, -58.877
 1, ['Close_norm'], None, pearson, padding, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4957, 0.0377, 0.4699, 0.0281, NaN, NaN, 0.171, +++--, 1.141, 2.896, 42.192
 1, ['Close_proc'], None, pearson, padding, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5011, 0.0697, 0.4976, 0.0691, NaN, NaN, 0.526, +++-+, -0.534, 1.33, 20.612
 1, ['Close_proc'], None, pearson, padding, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5116, 0.0918, 0.4956, 0.0796, NaN, NaN, 0.44, ++---, -0.169, 3.066, 39.892
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5093, 0.0813, 0.5023, 0.0849, NaN, NaN, 0.391, +-+--, -0.213, 1.529, 23.152
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.496, 0.0543, 0.4794, 0.0486, NaN, NaN, 0.294, +-++-, 0.131, -0.227, -9.97
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4911, 0.0537, 0.4857, 0.0489, NaN, NaN, 0.335, ++-++, 0.541, 0.416, 9.647
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5376, 0.0499, 0.5232, 0.0488, NaN, NaN, 0.24, --+-+, 1.069, 1.968, 39.076
 1, ['Close_norm'], None, pearson, time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4867, 0.0438, 0.4813, 0.0446, NaN, NaN, 0.255, +--+-, 0.419, -1.479, -24.823
 1, ['Close_norm'], None, pearson, time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5157, 0.0345, 0.4971, 0.0255, NaN, NaN, 0.208, +++--, 1.131, 3.288, 49.025
 1, ['Close_proc'], None, pearson, time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4905, 0.0591, 0.4868, 0.0582, NaN, NaN, 0.528, +++--, -0.441, 1.88, 29.176
 1, ['Close_proc'], None, pearson, time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5289, 0.0809, 0.5151, 0.0688, NaN, NaN, 0.48, ++---, 0.475, 3.753, 53.252
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5094, 0.0681, 0.5002, 0.0749, NaN, NaN, 0.332, +-++-, -0.14, 3.023, 47.797
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4961, 0.0535, 0.4759, 0.053, NaN, NaN, 0.27, +-++-, 0.168, 0.597, 6.986
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4914, 0.0378, 0.4825, 0.0424, NaN, NaN, 0.376, ++-+-, 0.267, -0.205, -4.855
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5145, 0.0476, 0.4933, 0.0609, NaN, NaN, 0.234, --+-+, 0.924, 1.156, 23.924
 1, ['Close_norm'], None, pearson, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5053, 0.016, 0.5005, 0.0164, NaN, NaN, 0.244, ++++-, 0.932, 2.011, 29.212
 1, ['Close_norm'], None, pearson, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.473, 0.0345, 0.4529, 0.0315, NaN, NaN, 0.217, +----, 0.6, -5.568, -93.052
 1, ['Close_proc'], None, pearson, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4932, 0.0448, 0.4893, 0.0452, NaN, NaN, 0.558, +++--, 0.213, 3.592, 53.5
 1, ['Close_proc'], None, pearson, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5231, 0.0459, 0.5073, 0.0308, NaN, NaN, 0.425, ++-++, 0.201, 0.337, 4.81
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5149, 0.0738, 0.4962, 0.0847, NaN, NaN, 0.302, +-++-, 0.227, 7.067, 115.501
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4879, 0.0453, 0.4682, 0.0408, NaN, NaN, 0.256, +-++-, -0.287, 3.602, 54.459
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4797, 0.0569, 0.4683, 0.0571, NaN, NaN, 0.359, -++--, -0.258, -2.037, -37.462
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5405, 0.0434, 0.5178, 0.0544, NaN, NaN, 0.199, +-+-+, 0.877, 2.037, 37.081
 1, ['Close_norm'], None, pearson, pip, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5187, 0.0208, 0.5008, 0.0176, NaN, NaN, 0.239, ++---, 0.14, 0.018, -8.542
 1, ['Close_norm'], None, pearson, pip, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5041, 0.0642, 0.4841, 0.0612, NaN, NaN, 0.202, +---+, 0.906, -3.379, -52.541
 1, ['Close_proc'], None, pearson, pip, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4905, 0.0435, 0.4863, 0.0417, NaN, NaN, 0.512, --+--, -0.767, 0.441, 6.388
 1, ['Close_proc'], None, pearson, pip, 10, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.474, 0.1099, 0.457, 0.098, NaN, NaN, 0.44, ++---, -0.439, -1.292, -29.566
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 10, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5229, 0.039, 0.5183, 0.0387, NaN, NaN, 0.356, +++++, 1.309, 6.575, 106.783
