No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4959, 0.0598, 0.4883, 0.0617, 0.008, 0.003, 0.375, +-+-+, -0.103, 5.562, 89.837
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4906, 0.0255, 0.4644, 0.0244, 0.008, 0.003, 0.148, +-+++, 1.24, 5.642, 99.349
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5116, 0.0471, 0.4816, 0.041, 0.008, 0.003, 0.309, +-+++, -0.137, 2.354, 37.622
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4594, 0.0518, 0.3782, 0.0423, 0.008, 0.003, 0.101, +---X, 0.285, -2.138, -29.298
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5261, 0.0612, 0.5154, 0.0588, 0.008, 0.003, 0.197, +-+++, 1.176, 2.627, 46.557
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5427, 0.0445, 0.5145, 0.0357, 0.008, 0.003, 0.157, +-++-, 0.882, 2.708, 42.581
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.507, 0.0595, 0.4855, 0.0646, 0.008, 0.003, 0.197, +--++, 1.292, 0.32, 5.961
 1, ['Close_norm'], None, co-integration, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5535, 0.0338, 0.538, 0.029, 0.008, 0.003, 0.165, +++++, 1.46, 10.005, 162.038
 1, ['Close_norm'], None, co-integration, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4469, 0.039, 0.4074, 0.0584, 0.008, 0.003, 0.117, --++-, 0.123, 1.679, 30.24
 1, ['Close_norm'], None, co-integration, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4956, 0.0386, 0.4401, 0.0806, 0.008, 0.003, 0.131, X-+-+, 0.76, 0.108, 3.738
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5126, 0.0586, 0.4963, 0.0537, 0.008, 0.003, 0.23, +--+-, 0.329, -2.255, -35.645
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5001, 0.0493, 0.446, 0.0699, 0.008, 0.003, 0.147, +-+++, 0.228, 6.153, 104.31
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5228, 0.036, 0.5128, 0.0406, 0.008, 0.003, 0.35, +++-+, 1.441, 3.918, 61.806
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.531, 0.0497, 0.477, 0.0639, 0.008, 0.003, 0.129, ++--+, 0.656, 1.769, 25.306
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4538, 0.0387, 0.4072, 0.0319, 0.008, 0.004, 0.26, +---+, -0.464, -3.061, -52.67
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5058, 0.0379, 0.4414, 0.0858, 0.009, 0.003, 0.093, --+-X, 0.427, 0.286, 10.488
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5213, 0.0572, 0.4961, 0.0495, 0.008, 0.003, 0.167, +-++-, 0.944, 3.524, 54.163
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4921, 0.052, 0.4635, 0.046, 0.008, 0.003, 0.099, +-++-, 0.519, 3.123, 52.296
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.49, 0.0403, 0.4789, 0.0459, 0.008, 0.003, 0.174, +--+-, 0.678, -1.845, -30.782
 1, ['Close_norm'], None, co-integration, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.541, 0.0392, 0.5234, 0.0333, 0.008, 0.003, 0.175, +++-+, 1.414, 9.061, 145.671
 1, ['Close_norm'], None, co-integration, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4494, 0.0303, 0.4122, 0.0421, 0.008, 0.003, 0.133, --+--, 0.172, 0.21, 5.696
 1, ['Close_norm'], None, co-integration, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4956, 0.0359, 0.4376, 0.0777, 0.008, 0.003, 0.14, X-+-+, 0.901, 0.232, 5.271
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5253, 0.0709, 0.5003, 0.069, 0.008, 0.003, 0.24, +--+-, -0.003, -2.11, -34.118
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5002, 0.0624, 0.4482, 0.0708, 0.008, 0.003, 0.147, +-++-, 0.169, 7.051, 115.271
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5174, 0.0442, 0.5075, 0.0474, 0.008, 0.003, 0.356, +++--, 1.052, 2.473, 34.951
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5203, 0.0509, 0.4699, 0.0547, 0.008, 0.003, 0.135, ++-+-, 0.628, 3.062, 42.31
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.471, 0.0394, 0.4362, 0.0364, 0.008, 0.004, 0.283, +----, -0.592, -3.218, -57.385
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5146, 0.0295, 0.5014, 0.0255, 0.009, 0.003, 0.142, --++-, 0.492, -1.373, -27.889
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5263, 0.0565, 0.5036, 0.0466, 0.008, 0.003, 0.155, +-+++, 1.073, 4.083, 65.492
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4841, 0.0444, 0.4598, 0.0465, 0.008, 0.003, 0.099, +-++-, 0.517, 0.426, 4.762
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5098, 0.0573, 0.5, 0.0633, 0.008, 0.003, 0.199, +--++, 0.785, -0.955, -14.297
 1, ['Close_norm'], None, co-integration, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4936, 0.0489, 0.4812, 0.0542, 0.008, 0.003, 0.19, +-+++, 0.643, 0.959, 18.097
 1, ['Close_norm'], None, co-integration, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5028, 0.0478, 0.4616, 0.0446, 0.008, 0.003, 0.136, ++++-, 0.66, 4.964, 76.964
 1, ['Close_norm'], None, co-integration, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4871, 0.0345, 0.4339, 0.0651, 0.008, 0.003, 0.162, X---+, 0.562, -3.489, -54.347
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5203, 0.0454, 0.5066, 0.0387, 0.008, 0.003, 0.242, +--+-, 0.846, -0.912, -17.402
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5128, 0.0314, 0.4796, 0.0661, 0.008, 0.003, 0.182, +-+-+, 0.358, 1.884, 31.828
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5121, 0.0342, 0.4989, 0.0325, 0.008, 0.003, 0.34, +-+-+, 0.558, 3.746, 57.421
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4582, 0.0374, 0.4233, 0.0561, 0.008, 0.003, 0.108, -+---, 0.015, -6.127, -107.469
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4884, 0.0354, 0.4594, 0.0377, 0.008, 0.003, 0.289, +----, 0.362, -0.377, -8.898
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4884, 0.0541, 0.4164, 0.0852, 0.009, 0.003, 0.075, +---X, 0.511, -1.523, -20.222
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5061, 0.0408, 0.4956, 0.0407, 0.008, 0.003, 0.17, --+++, 0.694, 2.999, 57.09
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5188, 0.0501, 0.4873, 0.058, 0.008, 0.003, 0.152, +-++-, 0.681, 7.029, 112.359
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5042, 0.0324, 0.4693, 0.0421, 0.008, 0.003, 0.16, +--+-, 1.067, -1.428, -24.227
 1, ['Close_norm'], None, co-integration, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5111, 0.0279, 0.4706, 0.0578, 0.008, 0.003, 0.187, +-+++, 0.685, 2.672, 48.947
 1, ['Close_norm'], None, co-integration, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5105, 0.0411, 0.4739, 0.0698, 0.008, 0.003, 0.146, +++++, 1.235, 1.54, 25.679
 1, ['Close_norm'], None, co-integration, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5157, 0.0183, 0.4692, 0.0701, 0.009, 0.003, 0.139, X-++-, 1.121, 1.772, 27.167
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.515, 0.0682, 0.4967, 0.076, 0.008, 0.003, 0.187, +---+, 0.426, -0.979, -8.329
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5432, 0.0495, 0.5084, 0.0894, 0.008, 0.003, 0.154, +++++, 0.322, 5.615, 90.332
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5121, 0.0353, 0.4989, 0.0374, 0.008, 0.003, 0.359, ++++-, 0.83, 4.095, 63.466
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.531, 0.0636, 0.49, 0.0529, 0.008, 0.003, 0.121, +++++, 1.045, 4.087, 65.062
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.474, 0.0309, 0.4263, 0.0309, 0.008, 0.003, 0.214, +--+-, 0.144, -2.869, -48.771
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4942, 0.0332, 0.4231, 0.0712, 0.008, 0.003, 0.087, -+-+X, 0.781, -0.109, 10.76
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5036, 0.0409, 0.4533, 0.0328, 0.009, 0.003, 0.13, +-+++, 1.226, 3.111, 54.024
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4974, 0.0602, 0.4759, 0.0437, 0.008, 0.003, 0.144, +-++-, 0.744, 1.762, 24.914
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5271, 0.0351, 0.5042, 0.0487, 0.008, 0.003, 0.137, ++++-, 1.267, 3.325, 48.661
 1, ['Close_norm'], None, sax, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4936, 0.0572, 0.4711, 0.0508, 0.008, 0.003, 0.197, +--++, 0.484, -0.178, 3.817
 1, ['Close_norm'], None, sax, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4841, 0.0532, 0.4279, 0.0808, 0.008, 0.003, 0.138, X-++-, 0.505, 1.681, 29.27
 1, ['Close_norm'], None, sax, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5099, 0.0545, 0.4591, 0.074, 0.008, 0.003, 0.193, X--++, 0.487, -0.148, 3.253
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5024, 0.0328, 0.4567, 0.0576, 0.008, 0.003, 0.187, +---+, 0.581, 0.226, 8.711
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.49, 0.0347, 0.4022, 0.0595, 0.008, 0.003, 0.124, +++++, 0.367, 4.548, 78.301
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4935, 0.0534, 0.4878, 0.051, 0.008, 0.003, 0.34, ++++-, 1.189, 4.504, 64.161
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.496, 0.0366, 0.4685, 0.0362, 0.008, 0.003, 0.145, ++++-, 0.483, 2.256, 28.973
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4798, 0.0661, 0.4441, 0.0781, 0.008, 0.003, 0.231, +--+-, 0.249, -0.997, -18.381
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4971, 0.0497, 0.397, 0.0541, 0.008, 0.003, 0.081, +--+X, 0.514, 0.792, 21.542
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5137, 0.0392, 0.4764, 0.0334, 0.008, 0.003, 0.182, +++++, 0.75, 4.298, 74.196
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5055, 0.0625, 0.4782, 0.0671, 0.008, 0.003, 0.141, +--+-, 0.885, 2.139, 32.681
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5327, 0.057, 0.5056, 0.0599, 0.008, 0.003, 0.154, +--+-, 0.738, 1.6, 24.174
 1, ['Close_norm'], None, sax, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4911, 0.0549, 0.4666, 0.0484, 0.008, 0.003, 0.209, +--++, 0.544, 1.168, 28.076
 1, ['Close_norm'], None, sax, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4945, 0.0421, 0.4427, 0.0672, 0.008, 0.003, 0.13, X-+-+, 0.934, 0.492, 11.867
 1, ['Close_norm'], None, sax, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4871, 0.0272, 0.4217, 0.0524, 0.008, 0.003, 0.137, X--++, 0.105, -1.832, -26.048
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5075, 0.0367, 0.4673, 0.0656, 0.008, 0.003, 0.207, +--++, 0.921, 0.889, 21.255
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4875, 0.0443, 0.4264, 0.0679, 0.008, 0.003, 0.169, +++-+, 0.176, 1.486, 23.675
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4988, 0.0414, 0.4919, 0.0383, 0.008, 0.003, 0.345, ++++-, 1.202, 3.522, 50.047
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4988, 0.0417, 0.4752, 0.0409, 0.008, 0.003, 0.119, ++++-, 0.127, 1.686, 17.603
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4625, 0.0594, 0.4294, 0.0664, 0.008, 0.003, 0.243, +--+-, -0.267, -3.473, -63.833
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4913, 0.0426, 0.3823, 0.0398, 0.008, 0.003, 0.075, +--+X, 0.439, 0.529, 16.965
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5161, 0.0329, 0.4853, 0.0363, 0.008, 0.003, 0.195, +++++, 1.026, 3.76, 65.156
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4974, 0.046, 0.4713, 0.0406, 0.008, 0.003, 0.128, +--+-, 1.458, 0.731, 9.088
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4845, 0.0706, 0.4668, 0.0766, 0.008, 0.003, 0.182, +--+-, 0.175, 0.033, -5.172
 1, ['Close_norm'], None, sax, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4962, 0.0446, 0.4776, 0.0364, 0.008, 0.003, 0.19, --+++, 0.621, 1.542, 30.697
 1, ['Close_norm'], None, sax, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5052, 0.0523, 0.4763, 0.0494, 0.008, 0.003, 0.146, +-++-, 1.581, 1.834, 27.498
 1, ['Close_norm'], None, sax, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.527, 0.0368, 0.4883, 0.0495, 0.009, 0.003, 0.151, +-+++, 1.193, 3.174, 51.439
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5075, 0.0336, 0.4924, 0.0286, 0.008, 0.003, 0.278, ----+, 0.782, 0.075, 8.531
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5001, 0.0386, 0.4264, 0.0774, 0.009, 0.003, 0.132, +++++, 0.399, 4.819, 79.557
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5203, 0.0637, 0.5105, 0.0627, 0.008, 0.003, 0.275, --+--, 0.425, 3.844, 59.906
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5014, 0.0432, 0.4216, 0.0313, 0.008, 0.003, 0.129, -++++, 1.105, 5.231, 84.049
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4913, 0.0379, 0.4548, 0.038, 0.008, 0.003, 0.237, +-+++, -0.13, 4.255, 68.914
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4826, 0.0342, 0.4063, 0.0595, 0.008, 0.003, 0.084, ---+X, 0.212, -0.38, 4.897
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5087, 0.0329, 0.4761, 0.0361, 0.008, 0.003, 0.18, --+++, 0.945, 2.232, 38.631
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4921, 0.0216, 0.4733, 0.0119, 0.008, 0.003, 0.157, --++-, 1.063, 2.059, 33.783
