No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.496, 0.0381, 0.4815, 0.0421, NaN, NaN, 0.299, +++-+, 0.423, 5.338, 85.208
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5015, 0.0395, 0.4776, 0.0389, NaN, NaN, 0.197, +++--, 0.176, 2.05, 26.239
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5116, 0.053, 0.4822, 0.0822, NaN, NaN, 0.275, ++--+, 0.434, -2.739, -44.461
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5174, 0.0342, 0.4963, 0.0354, NaN, NaN, 0.228, +--++, 0.737, 0.626, 15.13
 1, ['Close_norm'], None, sax, pip, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4842, 0.0373, 0.4623, 0.041, NaN, NaN, 0.226, +-+--, -0.561, -0.11, -6.396
 1, ['Close_norm'], None, sax, pip, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4758, 0.0502, 0.4639, 0.0505, NaN, NaN, 0.236, +----, 0.131, -3.359, -59.689
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5471, 0.017, 0.5397, 0.0165, NaN, NaN, 0.316, +++++, 1.047, 6.767, 113.338
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4905, 0.0572, 0.4724, 0.0437, NaN, NaN, 0.183, --+-+, 0.284, 0.406, 10.848
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5203, 0.0269, 0.4908, 0.0425, NaN, NaN, 0.258, ++---, 0.917, 0.1, -1.12
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5059, 0.036, 0.4887, 0.0496, NaN, NaN, 0.17, ---++, 0.289, 0.335, 10.272
 1, ['Close_norm'], None, dtw, padding, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5451, 0.0345, 0.5247, 0.0467, NaN, NaN, 0.268, +++-+, 0.442, 2.818, 45.401
 1, ['Close_norm'], None, dtw, padding, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5127, 0.079, 0.4822, 0.0979, NaN, NaN, 0.214, +-+-+, 0.896, 3.245, 55.744
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5123, 0.044, 0.4925, 0.0629, NaN, NaN, 0.343, +-+-+, 0.173, 5.405, 90.167
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4905, 0.0505, 0.4594, 0.056, NaN, NaN, 0.21, +-++-, -0.196, 2.068, 29.382
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5117, 0.0574, 0.4918, 0.0806, NaN, NaN, 0.304, +++--, 0.513, 1.456, 21.204
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4971, 0.0342, 0.4652, 0.0361, NaN, NaN, 0.193, +---+, 0.543, -2.44, -39.411
 1, ['Close_norm'], None, dtw, time_join, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5292, 0.0278, 0.5072, 0.0354, NaN, NaN, 0.258, +++-+, 0.329, 1.812, 25.186
 1, ['Close_norm'], None, dtw, time_join, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5043, 0.0769, 0.4737, 0.0948, NaN, NaN, 0.185, +-+++, 0.869, 2.849, 46.684
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5338, 0.0234, 0.5102, 0.0488, NaN, NaN, 0.31, +-+++, 0.613, 6.152, 101.218
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4825, 0.0505, 0.4488, 0.0526, NaN, NaN, 0.21, +-+--, 0.023, 0.397, 1.487
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5234, 0.0483, 0.499, 0.09, NaN, NaN, 0.301, +++++, 1.148, 2.715, 43.956
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4884, 0.0382, 0.4541, 0.0386, NaN, NaN, 0.188, +--++, 0.717, -0.357, -4.857
 1, ['Close_norm'], None, dtw, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5158, 0.0495, 0.4952, 0.054, NaN, NaN, 0.239, ++--+, 0.272, -0.868, -17.128
 1, ['Close_norm'], None, dtw, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5013, 0.0495, 0.4721, 0.045, NaN, NaN, 0.214, +---+, -0.001, -1.924, -29.451
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5472, 0.0436, 0.531, 0.0504, NaN, NaN, 0.321, +++++, 1.029, 10.575, 179.116
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4879, 0.0242, 0.459, 0.03, NaN, NaN, 0.18, +-+--, 0.046, -0.503, -11.591
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4913, 0.0515, 0.4685, 0.0632, NaN, NaN, 0.29, ++--+, 0.408, -2.348, -38.758
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4653, 0.0495, 0.4309, 0.0379, NaN, NaN, 0.208, +----, 0.641, -3.755, -64.129
 1, ['Close_norm'], None, dtw, pip, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4999, 0.0403, 0.4781, 0.0471, NaN, NaN, 0.234, ++---, 0.306, -1.832, -37.832
 1, ['Close_norm'], None, dtw, pip, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5014, 0.0516, 0.4702, 0.0613, NaN, NaN, 0.234, +-+++, 0.546, 0.565, 13.285
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5147, 0.0395, 0.4918, 0.0456, NaN, NaN, 0.318, +-+++, 0.991, 2.886, 46.025
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 50, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4743, 0.0383, 0.4545, 0.0332, NaN, NaN, 0.194, +-+++, -0.565, 0.667, 18.442
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5318, 0.0371, 0.5035, 0.0561, NaN, NaN, 0.278, ++--+, 0.371, 0.065, 3.87
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 50, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4855, 0.0472, 0.4678, 0.0454, NaN, NaN, 0.199, +-+-+, 0.082, 0.69, 10.561
 1, ['Close_norm'], None, euclidean, padding, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5212, 0.0395, 0.5107, 0.0382, NaN, NaN, 0.287, ++--+, 0.167, 0.27, 4.631
 1, ['Close_norm'], None, euclidean, padding, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4956, 0.048, 0.4723, 0.0454, NaN, NaN, 0.214, +---+, 0.885, -0.001, 2.463
 1, ['Close_proc'], None, euclidean, padding, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4908, 0.0923, 0.4881, 0.0902, NaN, NaN, 0.531, +++--, -0.576, 4.01, 55.127
 1, ['Close_proc'], None, euclidean, padding, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.526, 0.0335, 0.494, 0.0342, NaN, NaN, 0.376, ++-++, 0.141, 2.04, 29.33
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5309, 0.05, 0.5255, 0.0506, NaN, NaN, 0.407, +-+-+, 1.004, 7.491, 125.76
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4635, 0.063, 0.4409, 0.0441, NaN, NaN, 0.208, +-++-, -0.025, 0.499, 4.278
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5231, 0.0226, 0.4981, 0.0407, NaN, NaN, 0.272, +-+++, 0.573, 1.655, 28.675
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5204, 0.0621, 0.4941, 0.0738, NaN, NaN, 0.199, +--++, 0.487, -1.648, -23.637
 1, ['Close_norm'], None, euclidean, time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5106, 0.0445, 0.4986, 0.0457, NaN, NaN, 0.292, ++---, 0.52, -0.701, -15.692
 1, ['Close_norm'], None, euclidean, time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5043, 0.0366, 0.4757, 0.0374, NaN, NaN, 0.228, +----, 0.684, -0.499, -10.374
 1, ['Close_proc'], None, euclidean, time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4908, 0.0923, 0.4883, 0.0901, NaN, NaN, 0.553, +++--, -0.439, 1.038, 0.497
 1, ['Close_proc'], None, euclidean, time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4971, 0.0631, 0.4693, 0.054, NaN, NaN, 0.393, ++--+, 0.62, 0.458, 2.067
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5121, 0.0521, 0.5055, 0.0532, NaN, NaN, 0.369, +-+-+, 0.698, 6.751, 112.711
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4771, 0.0422, 0.4526, 0.0174, NaN, NaN, 0.224, +-+++, 0.006, 2.125, 35.961
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5001, 0.0387, 0.4708, 0.0692, NaN, NaN, 0.293, +-+-+, 0.022, 0.786, 11.843
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5058, 0.0523, 0.4869, 0.0551, NaN, NaN, 0.202, +--++, 0.555, -1.045, -11.971
 1, ['Close_norm'], None, euclidean, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5239, 0.0213, 0.5136, 0.0214, NaN, NaN, 0.271, +++--, 0.552, 0.933, 10.644
 1, ['Close_norm'], None, euclidean, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4558, 0.0301, 0.4277, 0.0445, NaN, NaN, 0.265, -----, 0.367, -2.345, -38.622
 1, ['Close_proc'], None, euclidean, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5016, 0.0913, 0.4982, 0.0905, NaN, NaN, 0.504, -++--, -0.18, 3.966, 58.736
 1, ['Close_proc'], None, euclidean, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5145, 0.0415, 0.4901, 0.0414, NaN, NaN, 0.422, ++--+, 0.414, -1.726, -28.463
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5284, 0.0406, 0.5238, 0.0438, NaN, NaN, 0.41, ++++-, 0.435, 5.905, 90.001
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5067, 0.0313, 0.4837, 0.0408, NaN, NaN, 0.213, +-+++, 0.215, 4.383, 77.663
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5263, 0.0519, 0.4905, 0.0988, NaN, NaN, 0.319, ++--+, 0.379, -0.656, -10.115
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4971, 0.0222, 0.4549, 0.0497, NaN, NaN, 0.188, +---+, 0.059, -1.989, -26.347
 1, ['Close_norm'], None, euclidean, pip, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4972, 0.0402, 0.4885, 0.0337, NaN, NaN, 0.239, ++---, -0.007, -0.461, -14.922
 1, ['Close_norm'], None, euclidean, pip, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4871, 0.0495, 0.4722, 0.0669, NaN, NaN, 0.231, +-+--, 0.313, 1.081, 12.523
 1, ['Close_proc'], None, euclidean, pip, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5042, 0.0937, 0.5011, 0.0932, NaN, NaN, 0.496, -++--, -0.06, 1.886, 18.986
 1, ['Close_proc'], None, euclidean, pip, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4798, 0.0719, 0.4582, 0.0695, NaN, NaN, 0.472, ++---, 0.07, -2.686, -48.66
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4986, 0.0464, 0.4945, 0.0468, NaN, NaN, 0.426, +-+-+, 0.58, 1.822, 32.372
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4905, 0.0501, 0.4678, 0.0405, NaN, NaN, 0.218, +-+--, 0.282, -0.053, -2.748
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5579, 0.0435, 0.5347, 0.0574, NaN, NaN, 0.263, +-+++, 0.985, 4.659, 79.736
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.506, 0.0353, 0.4931, 0.0449, NaN, NaN, 0.205, ----+, 0.029, -4.666, -72.395
 1, ['Close_norm'], None, pearson, padding, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4866, 0.0197, 0.4746, 0.0161, NaN, NaN, 0.282, ++--+, -0.013, -0.987, -18.134
 1, ['Close_norm'], None, pearson, padding, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4814, 0.0856, 0.4619, 0.087, NaN, NaN, 0.259, +--++, 0.814, -2.164, -32.109
 1, ['Close_proc'], None, pearson, padding, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4962, 0.0832, 0.4942, 0.0829, NaN, NaN, 0.539, -++--, -0.1, 1.345, 14.053
 1, ['Close_proc'], None, pearson, padding, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4854, 0.0721, 0.4609, 0.0645, NaN, NaN, 0.405, +++-+, 0.036, 3.343, 50.075
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5256, 0.0477, 0.5146, 0.0532, NaN, NaN, 0.399, +++++, 1.169, 8.868, 148.433
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4905, 0.0324, 0.4684, 0.0353, NaN, NaN, 0.218, +-+--, 0.476, -0.094, -5.535
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5146, 0.0484, 0.4797, 0.0706, NaN, NaN, 0.307, ++-++, 0.631, 2.793, 46.186
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5291, 0.0492, 0.4903, 0.05, NaN, NaN, 0.211, +-+++, 0.35, 3.464, 59.832
 1, ['Close_norm'], None, pearson, time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4893, 0.0236, 0.4792, 0.0247, NaN, NaN, 0.284, ++---, 0.286, -0.74, -16.259
 1, ['Close_norm'], None, pearson, time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4728, 0.0788, 0.4547, 0.08, NaN, NaN, 0.276, +--+-, 0.007, -4.131, -71.794
 1, ['Close_proc'], None, pearson, time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4745, 0.094, 0.4717, 0.0941, NaN, NaN, 0.534, -++--, -0.263, 1.045, 10.731
 1, ['Close_proc'], None, pearson, time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5, 0.0399, 0.4726, 0.0549, NaN, NaN, 0.391, +++++, 0.517, 4.346, 67.839
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5256, 0.051, 0.5213, 0.0535, NaN, NaN, 0.41, +++-+, 0.838, 7.228, 115.91
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4852, 0.0291, 0.4617, 0.0292, NaN, NaN, 0.208, +-+-+, 0.567, 0.868, 13.127
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5319, 0.0475, 0.4958, 0.0761, NaN, NaN, 0.295, ++-++, 0.514, 1.612, 26.128
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5001, 0.0448, 0.4589, 0.0447, NaN, NaN, 0.234, +-+++, 0.49, 2.452, 42.211
 1, ['Close_norm'], None, pearson, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.492, 0.0305, 0.4728, 0.034, NaN, NaN, 0.237, +++--, 0.276, 1.301, 12.583
 1, ['Close_norm'], None, pearson, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4701, 0.0367, 0.4519, 0.0381, NaN, NaN, 0.236, -----, -0.22, -6.497, -106.968
 1, ['Close_proc'], None, pearson, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4908, 0.073, 0.4879, 0.0723, NaN, NaN, 0.493, +++--, -0.266, 3.851, 49.89
 1, ['Close_proc'], None, pearson, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4827, 0.0521, 0.4569, 0.0567, NaN, NaN, 0.417, ++---, 0.21, -2.086, -41.03
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5013, 0.0303, 0.492, 0.0295, NaN, NaN, 0.342, +-+++, 0.311, 1.341, 26.505
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4906, 0.0262, 0.4608, 0.0347, NaN, NaN, 0.218, +-+++, 0.482, 2.761, 50.264
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5232, 0.0268, 0.493, 0.0646, NaN, NaN, 0.29, ----+, 0.257, -1.485, -21.571
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4857, 0.0457, 0.4276, 0.0722, NaN, NaN, 0.202, X---+, -0.074, -0.484, -5.277
 1, ['Close_norm'], None, pearson, pip, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4893, 0.0252, 0.477, 0.0172, NaN, NaN, 0.234, ++---, -0.168, -3.239, -55.704
 1, ['Close_norm'], None, pearson, pip, 50, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4872, 0.0308, 0.4627, 0.0469, NaN, NaN, 0.202, +----, -0.015, -3.555, -58.568
 1, ['Close_proc'], None, pearson, pip, 50, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5177, 0.1019, 0.5141, 0.104, NaN, NaN, 0.536, -++--, -0.04, 4.446, 62.923
