No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4737, 0.0415, 0.4566, 0.0411, 0.496, 0.225, 0.242, +-+-+, 0.626, 1.459, 23.416
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, delay_time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.493, 0.0292, 0.4636, 0.0279, 0.534, 0.267, 0.225, +++--, 1.081, -0.888, -18.265
 1, ['Close_norm'], SAX, co-integration, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5335, 0.0539, 0.5194, 0.0669, 0.522, 0.259, 0.301, +-+++, 0.377, 4.406, 80.493
 1, ['Close_norm'], SAX, co-integration, pip, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4871, 0.0557, 0.4689, 0.0526, 0.533, 0.249, 0.262, --+-+, -0.081, -0.058, 1.691
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5227, 0.0298, 0.5057, 0.033, 0.519, 0.216, 0.298, +++++, 1.105, 4.5, 78.75
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, pip, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5231, 0.0325, 0.5031, 0.0359, 0.569, 0.289, 0.301, +--++, 1.227, 2.718, 52.015
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5287, 0.033, 0.5098, 0.0568, 0.473, 0.228, 0.289, +-+++, 1.141, 5.636, 95.852
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, pip, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5355, 0.0305, 0.5165, 0.0344, 0.554, 0.281, 0.271, +-+-+, 1.078, 2.274, 37.93
 1, ['Close_norm'], SAX, sax, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5411, 0.0598, 0.5254, 0.0658, 0.522, 0.253, 0.321, +-+++, 1.131, 5.304, 92.066
 1, ['Close_norm'], SAX, sax, padding, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5184, 0.0434, 0.4978, 0.049, 0.533, 0.259, 0.236, +-+-+, 0.534, 2.24, 36.198
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5099, 0.049, 0.4952, 0.0519, 0.506, 0.215, 0.298, ++-++, 1.204, 2.104, 40.823
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, padding, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.526, 0.0484, 0.4947, 0.0597, 0.567, 0.266, 0.249, +-+++, 1.601, 4.373, 79.156
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5162, 0.0335, 0.486, 0.0573, 0.516, 0.232, 0.254, ++++-, 0.993, 4.244, 66.723
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, padding, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4899, 0.0521, 0.4677, 0.0434, 0.551, 0.274, 0.234, +---+, 0.21, -1.397, -16.655
 1, ['Close_norm'], SAX, sax, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5335, 0.0477, 0.5169, 0.0525, 0.523, 0.258, 0.321, +-+++, 1.139, 6.1, 106.755
 1, ['Close_norm'], SAX, sax, time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5213, 0.0408, 0.4995, 0.0459, 0.545, 0.261, 0.239, +-+-+, 0.652, 2.68, 43.346
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4998, 0.046, 0.4857, 0.0494, 0.509, 0.212, 0.283, ++-++, 1.108, 1.472, 30.371
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5144, 0.033, 0.4892, 0.0497, 0.579, 0.276, 0.263, +-++-, 1.665, 1.856, 30.579
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5285, 0.0396, 0.5022, 0.0656, 0.518, 0.243, 0.264, +++++, 1.302, 6.869, 119.721
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4929, 0.0609, 0.4675, 0.0577, 0.556, 0.261, 0.208, +--+-, 0.479, -2.048, -32.174
 1, ['Close_norm'], SAX, sax, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5111, 0.0471, 0.4975, 0.0551, 0.514, 0.263, 0.301, +-+++, 0.97, 6.567, 111.757
 1, ['Close_norm'], SAX, sax, delay_time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5098, 0.0453, 0.492, 0.0519, 0.532, 0.256, 0.233, --+++, 0.751, 1.085, 21.937
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5202, 0.0272, 0.5063, 0.0268, 0.501, 0.214, 0.283, +++++, 1.184, 5.463, 90.185
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, delay_time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5289, 0.0415, 0.5161, 0.0461, 0.565, 0.283, 0.28, ---+-, 1.41, 1.326, 24.15
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5137, 0.0384, 0.4952, 0.0565, 0.514, 0.244, 0.267, +++++, 1.323, 6.914, 115.496
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, delay_time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5071, 0.0503, 0.4865, 0.0489, 0.556, 0.278, 0.228, +--++, 0.492, -0.534, -8.368
 1, ['Close_norm'], SAX, sax, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5335, 0.0482, 0.5166, 0.0618, 0.512, 0.244, 0.299, +++-+, 1.058, 1.874, 33.453
 1, ['Close_norm'], SAX, sax, pip, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5184, 0.044, 0.5037, 0.0484, 0.534, 0.274, 0.265, +-+-+, 0.675, 2.984, 46.46
