No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
1, ['Close_norm'], None, euclidean, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4886, 0.0749, 0.4441, 0.1009, 0.009, 0.003, 0.145, ---++, 0.563, -4.209, -60.476
 1, ['Close_norm'], None, euclidean, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5159, 0.0437, 0.4493, 0.0809, 0.008, 0.003, 0.114, ++-++, 1.508, 3.978, 65.711
 1, ['Close_norm'], None, euclidean, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5041, 0.0562, 0.4398, 0.0876, 0.008, 0.003, 0.131, X-+-+, 0.18, -1.421, -19.772
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5026, 0.0493, 0.4848, 0.0581, 0.008, 0.003, 0.243, +---+, 0.723, -1.341, -23.486
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5254, 0.0752, 0.4952, 0.0843, 0.008, 0.003, 0.17, +--+-, -0.083, 2.584, 38.538
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5202, 0.0505, 0.5069, 0.0495, 0.008, 0.002, 0.396, +-+-+, 0.168, 2.174, 36.96
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4933, 0.0191, 0.457, 0.0239, 0.008, 0.003, 0.135, --+++, 1.081, 3.891, 66.763
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5204, 0.0489, 0.4767, 0.0618, 0.008, 0.003, 0.272, ++---, 0.31, -1.186, -28.529
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4623, 0.0395, 0.3567, 0.0368, 0.008, 0.003, 0.067, +---X, -0.007, -3.521, -51.841
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4961, 0.0463, 0.4843, 0.0553, 0.008, 0.003, 0.185, ---++, 0.472, -1.752, -22.612
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5134, 0.0438, 0.4621, 0.0359, 0.008, 0.003, 0.141, ++++-, 1.214, 5.848, 92.449
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4673, 0.0311, 0.4409, 0.0592, 0.008, 0.003, 0.162, +----, 0.282, -3.728, -60.952
 1, ['Close_norm'], None, euclidean, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4786, 0.0654, 0.436, 0.0924, 0.009, 0.003, 0.16, ---++, 0.516, -3.697, -50.779
 1, ['Close_norm'], None, euclidean, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5133, 0.0395, 0.445, 0.0773, 0.008, 0.003, 0.141, ++-+-, 1.538, 2.193, 33.844
 1, ['Close_norm'], None, euclidean, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4985, 0.0538, 0.4352, 0.0845, 0.008, 0.003, 0.125, X-+-+, -0.023, -1.739, -25.266
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5075, 0.0551, 0.4916, 0.0644, 0.008, 0.003, 0.227, +---+, 0.692, -1.282, -19.981
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5254, 0.0752, 0.4817, 0.0941, 0.008, 0.003, 0.169, +--+-, 0.064, 3.5, 57.424
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5041, 0.0553, 0.4869, 0.0534, 0.008, 0.002, 0.345, +-+--, -0.471, 0.515, 2.439
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5122, 0.0326, 0.4748, 0.0346, 0.008, 0.003, 0.132, --+++, 1.209, 5.17, 89.713
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5031, 0.066, 0.475, 0.0602, 0.008, 0.003, 0.283, ++---, 0.225, -2.742, -58.543
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4739, 0.0213, 0.3767, 0.043, 0.008, 0.003, 0.061, +--+X, 0.2, -0.2, 5.869
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4862, 0.0372, 0.4672, 0.0418, 0.008, 0.003, 0.167, ---+-, 0.321, -2.838, -43.224
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5187, 0.0462, 0.4717, 0.0441, 0.008, 0.003, 0.146, ++++-, 1.291, 5.856, 93.239
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4729, 0.0301, 0.4485, 0.0603, 0.008, 0.003, 0.154, +----, -0.079, -4.285, -72.196
 1, ['Close_norm'], None, euclidean, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4986, 0.0583, 0.4561, 0.0846, 0.009, 0.003, 0.165, ---++, 0.635, -0.568, 1.072
 1, ['Close_norm'], None, euclidean, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4813, 0.0443, 0.4236, 0.0735, 0.008, 0.003, 0.098, +--+-, 1.363, -0.364, -7.189
 1, ['Close_norm'], None, euclidean, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5042, 0.0354, 0.4417, 0.0776, 0.008, 0.003, 0.148, X--++, 0.499, -2.648, -39.599
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5025, 0.0343, 0.4895, 0.0357, 0.008, 0.003, 0.235, +---+, 0.875, -1.744, -26.95
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5153, 0.066, 0.4664, 0.0853, 0.008, 0.003, 0.124, +--+-, 0.234, 1.152, 18.354
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4933, 0.0728, 0.4742, 0.0626, 0.008, 0.003, 0.334, +-+--, -0.139, 1.929, 27.059
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4825, 0.034, 0.4477, 0.0415, 0.008, 0.003, 0.154, -++-+, 1.017, 1.162, 19.174
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5261, 0.0348, 0.4864, 0.044, 0.008, 0.003, 0.278, ++++-, 0.823, 2.729, 38.326
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4826, 0.0462, 0.3696, 0.0508, 0.008, 0.003, 0.046, X-X++, 0.236, -0.264, 5.774
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4961, 0.0761, 0.4849, 0.0839, 0.008, 0.003, 0.155, +--++, 0.859, -0.623, -1.885
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4868, 0.0488, 0.4226, 0.0546, 0.008, 0.003, 0.114, ++-+-, 1.023, 1.797, 27.336
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5014, 0.0466, 0.4714, 0.0737, 0.008, 0.003, 0.171, +----, 0.424, -3.857, -63.298
 1, ['Close_norm'], None, euclidean, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4861, 0.0391, 0.4455, 0.064, 0.008, 0.003, 0.142, --+++, 0.697, 0.884, 16.629
 1, ['Close_norm'], None, euclidean, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4893, 0.0244, 0.4227, 0.0575, 0.008, 0.003, 0.127, X+-++, 0.782, 0.532, 11.955
 1, ['Close_norm'], None, euclidean, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5042, 0.0397, 0.4379, 0.084, 0.008, 0.003, 0.114, X---+, 0.225, -4.404, -67.798
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5125, 0.053, 0.4981, 0.0568, 0.008, 0.003, 0.243, +---+, 0.615, -1.023, -11.443
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5153, 0.0704, 0.462, 0.0676, 0.008, 0.003, 0.162, -+-+-, 0.187, 2.441, 42.743
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5177, 0.0478, 0.5014, 0.0532, 0.008, 0.003, 0.426, +-++-, 0.553, 5.353, 80.477
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5175, 0.0362, 0.4844, 0.0485, 0.008, 0.003, 0.127, +++-+, 1.352, 4.971, 84.938
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4972, 0.0315, 0.4602, 0.0533, 0.008, 0.003, 0.28, ++-++, 0.466, -0.207, -1.089
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5029, 0.0434, 0.4493, 0.076, 0.008, 0.003, 0.125, +---X, 1.179, 0.277, 9.645
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4961, 0.0568, 0.4891, 0.0525, 0.008, 0.003, 0.16, +--++, 0.381, 0.327, 11.162
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5134, 0.0458, 0.4701, 0.0499, 0.008, 0.003, 0.149, ++++-, 1.027, 5.037, 80.275
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4786, 0.0344, 0.4588, 0.0567, 0.008, 0.003, 0.185, ---+-, -0.034, -2.677, -39.969
 1, ['Close_norm'], None, pearson, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4912, 0.0473, 0.4517, 0.0701, 0.008, 0.003, 0.184, ++-++, 1.056, -1.87, -26.699
 1, ['Close_norm'], None, pearson, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4921, 0.0575, 0.418, 0.0807, 0.008, 0.003, 0.088, +--++, 1.026, 0.653, 13.688
 1, ['Close_norm'], None, pearson, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4842, 0.0368, 0.4232, 0.0759, 0.008, 0.003, 0.111, X---+, 0.244, -3.209, -49.616
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5076, 0.0273, 0.4906, 0.0298, 0.008, 0.003, 0.232, ++--+, 0.635, -1.381, -24.435
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5204, 0.0703, 0.477, 0.0934, 0.008, 0.003, 0.144, +--+-, -0.142, 1.724, 26.73
