No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 1, ['Close_norm'], SAX, euclidean, padding, 25, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.4936, 0.0233, 0.4088, 0.0651, NaN, NaN, U++-U, 0.135, 0.289, 6.714, 28.976, 0.022, 0.394, 6.151, 27.928
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5253, 0.0564, 0.4616, 0.0857, NaN, NaN, U+-+-, 0.257, 0.229, -2.295, -14.696, 0.018, 0.264, 2.217, 11.938
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5108, 0.0217, 0.3821, 0.0272, NaN, NaN, U--+-, 0.098, 0.268, -1.294, -3.848, 0.018, 0.821, 2.718, 17.362
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 25, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5002, 0.0322, 0.4427, 0.0384, NaN, NaN, -+-+-, 0.2, 0.089, -5.643, -42.228, 0.018, 0.264, 0.543, -1.828
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5576, 0.057, 0.5066, 0.11, NaN, NaN, ++--+, 0.322, 0.707, 4.897, 34.104, 0.02, 0.842, 5.053, 30.176
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.4741, 0.0388, 0.4223, 0.0651, NaN, NaN, +--+-, 0.132, 0.065, -1.55, -8.376, 0.02, 0.277, 1.829, 8.936
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 25, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5899, 0.0811, 0.5607, 0.0933, NaN, NaN, ++++-, 0.307, 0.106, 10.273, 50.744, 0.02, 0.179, 7.741, 38.496
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5535, 0.0963, 0.5221, 0.1191, NaN, NaN, +--+-, 0.323, -0.503, -0.749, -13.57, 0.022, -0.016, 2.363, 6.79
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5443, 0.0298, 0.4713, 0.1092, NaN, NaN, UD---, 0.141, -0.01, -6.877, -46.326, 0.022, 0.034, -0.701, -9.588
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 25, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5666, 0.0682, 0.522, 0.0836, NaN, NaN, ++---, 0.213, -0.101, 0.167, -6.374, 0.022, 0.343, 2.821, 10.388
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5409, 0.087, 0.4686, 0.1142, NaN, NaN, +---U, 0.15, 0.471, -5.098, -31.792, 0.018, 0.643, 0.992, 4.866
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 25, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5445, 0.0415, 0.4695, 0.0935, NaN, NaN, +++-U, 0.175, 0.964, 8.229, 42.228, 0.018, 0.838, 7.656, 41.876
