No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, padding, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5289, 0.041, 0.5095, 0.0407, 0.544, 0.285, 0.257, ++-++, 0.827, 1.012, 17.962
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4913, 0.0123, 0.4738, 0.0287, 0.463, 0.228, 0.262, +-+--, 0.768, 1.295, 17.417
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.507, 0.0582, 0.4919, 0.0474, 0.477, 0.275, 0.236, +---+, 0.654, -1.233, -21.226
 1, ['Close_norm'], SAX, co-integration, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5311, 0.0352, 0.5173, 0.0517, 0.507, 0.247, 0.296, +++++, 0.593, 3.984, 68.3
 1, ['Close_norm'], SAX, co-integration, time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5184, 0.0384, 0.505, 0.0438, 0.521, 0.268, 0.248, --+++, 0.504, 3.077, 54.994
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5125, 0.041, 0.4951, 0.0459, 0.513, 0.208, 0.298, ++-++, 1.498, 3.707, 69.857
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5405, 0.0383, 0.5246, 0.0412, 0.543, 0.28, 0.252, ++-+-, 1.086, 1.704, 24.096
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4987, 0.0139, 0.4794, 0.0314, 0.462, 0.231, 0.257, +---+, 0.792, -0.224, 1.717
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5127, 0.0485, 0.4964, 0.0378, 0.481, 0.284, 0.242, +---+, 0.771, 0.685, 15.504
 1, ['Close_norm'], SAX, co-integration, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5186, 0.0253, 0.5068, 0.0328, 0.509, 0.247, 0.302, +++-+, 0.428, 1.783, 29.991
 1, ['Close_norm'], SAX, co-integration, delay_time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.527, 0.0398, 0.5084, 0.0499, 0.529, 0.266, 0.254, +-+++, 1.137, 6.469, 105.872
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.515, 0.0341, 0.4967, 0.0426, 0.528, 0.224, 0.273, +++++, 1.555, 5.52, 98.594
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, delay_time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.526, 0.0289, 0.5015, 0.0273, 0.55, 0.284, 0.249, +--++, 0.939, 1.521, 27.011
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5063, 0.0243, 0.4897, 0.0391, 0.475, 0.234, 0.282, +-+--, 1.063, 2.959, 42.043
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, delay_time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5184, 0.0342, 0.4992, 0.0233, 0.518, 0.281, 0.265, ++--+, 1.144, 0.972, 16.83
 1, ['Close_norm'], SAX, co-integration, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.531, 0.0462, 0.5177, 0.0572, 0.513, 0.25, 0.289, +-+-+, 1.161, 5.086, 88.546
 1, ['Close_norm'], SAX, co-integration, pip, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4899, 0.037, 0.4736, 0.0383, 0.523, 0.263, 0.279, --+-+, 0.486, 0.188, 3.531
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4948, 0.043, 0.4804, 0.0454, 0.506, 0.212, 0.318, ++-++, 0.878, 1.709, 37.421
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, pip, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5, 0.033, 0.4748, 0.0195, 0.554, 0.285, 0.254, +--++, 0.607, 0.44, 12.623
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5137, 0.0178, 0.5012, 0.0364, 0.461, 0.227, 0.297, +-++-, 1.082, 3.712, 56.624
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, pip, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5014, 0.0487, 0.4812, 0.0483, 0.512, 0.265, 0.259, +---+, 0.581, -0.869, -11.278
 1, ['Close_norm'], SAX, sax, padding, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5211, 0.0247, 0.5093, 0.0311, 0.522, 0.248, 0.312, +-+-+, 0.84, 3.594, 59.601
 1, ['Close_norm'], SAX, sax, padding, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4784, 0.037, 0.4625, 0.0444, 0.525, 0.254, 0.233, --+-+, -0.083, -1.772, -27.168
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, padding, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5075, 0.0362, 0.4895, 0.053, 0.505, 0.201, 0.273, ---++, 0.835, -0.509, -3.83
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, padding, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5231, 0.0132, 0.497, 0.0226, 0.554, 0.274, 0.272, ++-++, 1.097, 2.079, 40.281
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, padding, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5137, 0.0083, 0.5006, 0.0301, 0.492, 0.239, 0.304, +-+--, 0.995, 3.704, 55.01
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, padding, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5127, 0.0413, 0.4936, 0.0343, 0.513, 0.259, 0.236, +---+, 0.638, -0.24, -0.203
 1, ['Close_norm'], SAX, sax, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5187, 0.0223, 0.5061, 0.0276, 0.522, 0.248, 0.297, +-+++, 0.974, 4.002, 66.489
 1, ['Close_norm'], SAX, sax, time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.484, 0.056, 0.4675, 0.0605, 0.522, 0.244, 0.239, --+-+, -0.18, -0.265, 0.874
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5125, 0.0418, 0.4939, 0.0575, 0.502, 0.208, 0.278, ---++, 1.198, 1.643, 36.93
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5203, 0.0148, 0.4984, 0.0273, 0.553, 0.274, 0.278, ++-++, 1.238, 1.701, 31.601
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5087, 0.0134, 0.4943, 0.0293, 0.49, 0.238, 0.292, +-+-+, 1.033, 3.883, 59.946
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5155, 0.0387, 0.4956, 0.0312, 0.511, 0.261, 0.225, +---+, 0.778, -0.952, -15.398
 1, ['Close_norm'], SAX, sax, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5111, 0.0268, 0.5001, 0.0326, 0.518, 0.251, 0.292, +-+-+, 0.881, 3.189, 53.757
 1, ['Close_norm'], SAX, sax, delay_time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4841, 0.0458, 0.4688, 0.0524, 0.516, 0.244, 0.268, --+-+, -0.173, -1.479, -22.866
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5125, 0.0415, 0.495, 0.0509, 0.5, 0.216, 0.303, ++-++, 1.303, 2.581, 50.508
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, delay_time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5145, 0.0194, 0.4914, 0.019, 0.555, 0.276, 0.283, +-+++, 1.027, 1.694, 31.253
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5063, 0.0209, 0.4934, 0.028, 0.49, 0.236, 0.287, +-++-, 1.028, 5.61, 86.519
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, delay_time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5012, 0.0518, 0.4842, 0.0409, 0.515, 0.271, 0.216, +---+, 0.415, -1.213, -20.51
 1, ['Close_norm'], SAX, sax, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5136, 0.0243, 0.5011, 0.0346, 0.514, 0.256, 0.267, +++-+, 0.562, 2.086, 34.085
 1, ['Close_norm'], SAX, sax, pip, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5042, 0.0486, 0.4825, 0.0602, 0.548, 0.283, 0.262, --+-+, 0.672, 3.2, 53.848
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4872, 0.0373, 0.4698, 0.0422, 0.529, 0.219, 0.288, +---+, 0.773, 0.143, 7.357
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, pip, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4942, 0.0426, 0.4733, 0.0357, 0.551, 0.286, 0.278, +--++, 0.434, 0.79, 13.384
