No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5309, 0.0441, 0.5182, 0.0403, NaN, NaN, 0.351, +++-+, 1.082, 7.777, 130.453
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.496, 0.0717, 0.476, 0.0541, NaN, NaN, 0.232, +-++-, 0.345, 2.492, 38.091
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5059, 0.0565, 0.4827, 0.0659, NaN, NaN, 0.289, +++--, 0.497, 1.555, 20.2
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5, 0.0259, 0.4356, 0.0589, NaN, NaN, 0.167, +---+, 0.072, -2.997, -44.71
 1, ['Close_norm'], None, pearson, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5186, 0.0293, 0.5043, 0.0376, NaN, NaN, 0.234, +++-+, 1.014, 1.593, 24.261
 1, ['Close_norm'], None, pearson, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4928, 0.0372, 0.4824, 0.0416, NaN, NaN, 0.197, ---+-, 0.588, -4.148, -69.804
 1, ['Close_proc'], None, pearson, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4853, 0.0739, 0.477, 0.0756, NaN, NaN, 0.491, -++--, -0.579, 1.265, 12.755
 1, ['Close_proc'], None, pearson, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4885, 0.0579, 0.4624, 0.0509, NaN, NaN, 0.425, ++---, -0.151, -3.112, -55.247
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4932, 0.044, 0.4824, 0.0422, NaN, NaN, 0.375, +-+-+, 0.126, 4.546, 76.321
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4878, 0.0424, 0.4709, 0.0396, NaN, NaN, 0.234, +-+-+, 0.125, 0.192, 2.207
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4854, 0.051, 0.4602, 0.0368, NaN, NaN, 0.307, +---+, 0.114, -3.265, -53.196
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4973, 0.0412, 0.474, 0.0534, NaN, NaN, 0.222, +---+, 0.569, -3.091, -50.293
 1, ['Close_norm'], None, co-integration, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4868, 0.0214, 0.4793, 0.0254, NaN, NaN, 0.263, -+---, -0.184, -3.206, -52.807
 1, ['Close_norm'], None, co-integration, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4958, 0.0436, 0.4742, 0.0507, NaN, NaN, 0.22, +-++-, 1.325, 1.633, 25.645
 1, ['Close_proc'], None, co-integration, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5202, 0.0464, 0.5152, 0.0411, NaN, NaN, 0.502, +++--, 0.235, 2.047, 25.995
 1, ['Close_proc'], None, co-integration, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5029, 0.0657, 0.4814, 0.0712, NaN, NaN, 0.443, ++---, -0.262, -1.975, -36.431
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5066, 0.0381, 0.502, 0.0366, NaN, NaN, 0.326, +----, 0.694, 0.074, -3.748
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4986, 0.0488, 0.4874, 0.0407, NaN, NaN, 0.288, +++-+, 0.658, 3.075, 49.247
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5375, 0.0506, 0.5206, 0.0567, NaN, NaN, 0.289, ++-++, 0.37, 0.338, 6.217
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4916, 0.0495, 0.4539, 0.0525, NaN, NaN, 0.208, +---+, 0.153, -4.399, -70.751
 1, ['Close_norm'], None, co-integration, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4655, 0.0353, 0.4555, 0.0391, NaN, NaN, 0.274, -+---, -0.539, -4.361, -75.691
 1, ['Close_norm'], None, co-integration, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4844, 0.0379, 0.4689, 0.0308, NaN, NaN, 0.27, +----, 0.317, -4.579, -78.604
 1, ['Close_proc'], None, co-integration, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5122, 0.0453, 0.5053, 0.0395, NaN, NaN, 0.496, ++++-, 0.043, 2.219, 23.48
 1, ['Close_proc'], None, co-integration, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4827, 0.0664, 0.4656, 0.0648, NaN, NaN, 0.477, ++---, -0.382, -2.746, -48.92
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4824, 0.0329, 0.4763, 0.03, NaN, NaN, 0.345, +--++, 0.826, -0.416, -3.804
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4959, 0.0732, 0.4788, 0.0655, NaN, NaN, 0.245, +++-+, 1.134, 5.872, 100.416
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5376, 0.072, 0.5114, 0.0816, NaN, NaN, 0.315, ++--+, 0.597, 0.507, 5.509
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4684, 0.0468, 0.4202, 0.044, NaN, NaN, 0.185, +--+-, -0.028, -5.67, -96.264
 1, ['Close_norm'], None, co-integration, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5, 0.0386, 0.488, 0.038, NaN, NaN, 0.266, +----, 0.068, -2.982, -52.698
 1, ['Close_norm'], None, co-integration, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5184, 0.0454, 0.4926, 0.0498, NaN, NaN, 0.248, +--++, 0.541, -1.274, -20.356
 1, ['Close_proc'], None, co-integration, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5338, 0.0692, 0.5276, 0.0663, NaN, NaN, 0.477, ++++-, 0.128, 7.117, 106.328
 1, ['Close_proc'], None, co-integration, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4999, 0.0557, 0.48, 0.0453, NaN, NaN, 0.416, ++--+, 0.564, 0.123, -3.028
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5039, 0.0659, 0.4974, 0.0629, NaN, NaN, 0.332, +++++, 0.752, 3.048, 50.613
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.485, 0.0476, 0.4527, 0.05, NaN, NaN, 0.215, +-+-+, 0.499, 1.982, 36.137
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5375, 0.0583, 0.5242, 0.0555, NaN, NaN, 0.341, +--++, 0.181, -0.684, -6.057
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5, 0.041, 0.458, 0.0417, NaN, NaN, 0.205, +--++, 0.609, 0.357, 10.145
 1, ['Close_norm'], None, co-integration, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4919, 0.0373, 0.4647, 0.0229, NaN, NaN, 0.282, +++-+, 0.237, 2.995, 47.227
 1, ['Close_norm'], None, co-integration, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5043, 0.0387, 0.4719, 0.0429, NaN, NaN, 0.157, +--+-, 0.789, -2.077, -35.223
 1, ['Close_proc'], None, co-integration, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5121, 0.0453, 0.4995, 0.0424, NaN, NaN, 0.472, +++--, -0.707, 2.344, 33.394
 1, ['Close_proc'], None, co-integration, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5491, 0.0338, 0.5317, 0.0339, NaN, NaN, 0.419, ++++-, 1.102, 4.956, 75.176
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5013, 0.0183, 0.4934, 0.0217, NaN, NaN, 0.369, +--++, 0.476, 2.426, 41.909
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5336, 0.0431, 0.5123, 0.0443, NaN, NaN, 0.191, +-+++, 1.068, 4.922, 84.514
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4971, 0.0257, 0.4768, 0.0296, NaN, NaN, 0.333, ++---, 0.696, -0.82, -17.087
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5002, 0.0582, 0.4675, 0.0668, NaN, NaN, 0.243, ++-+-, 0.666, -1.818, -31.543
 1, ['Close_norm'], None, sax, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5053, 0.0305, 0.4915, 0.0243, NaN, NaN, 0.287, ----+, 0.52, -0.743, -11.117
 1, ['Close_norm'], None, sax, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4814, 0.0477, 0.4612, 0.0558, NaN, NaN, 0.214, ----+, -0.238, -6.23, -93.059
 1, ['Close_proc'], None, sax, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4933, 0.0452, 0.491, 0.045, NaN, NaN, 0.536, ++---, -0.697, -1.055, -25.641
 1, ['Close_proc'], None, sax, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4683, 0.0166, 0.445, 0.0269, NaN, NaN, 0.379, ++---, -0.479, -1.472, -29.678
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5176, 0.049, 0.5006, 0.063, NaN, NaN, 0.294, +-++-, 0.034, 4.465, 68.663
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4852, 0.0432, 0.4784, 0.0429, NaN, NaN, 0.256, +--+-, -0.308, -0.9, -19.348
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5144, 0.0493, 0.4928, 0.0496, NaN, NaN, 0.298, ---++, -0.034, -0.29, -1.626
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5145, 0.0297, 0.4999, 0.0329, NaN, NaN, 0.248, +-+++, 1.014, 4.2, 73.34
 1, ['Close_norm'], None, sax, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4867, 0.0238, 0.4681, 0.0196, NaN, NaN, 0.3, -----, -0.161, -3.038, -53.491
 1, ['Close_norm'], None, sax, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.47, 0.0363, 0.4481, 0.0441, NaN, NaN, 0.194, -----, -0.523, -7.993, -128.659
 1, ['Close_proc'], None, sax, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4932, 0.0589, 0.4892, 0.061, NaN, NaN, 0.515, ++---, -0.712, -1.194, -24.889
 1, ['Close_proc'], None, sax, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4883, 0.0221, 0.4696, 0.0241, NaN, NaN, 0.396, ++--+, -0.21, -0.943, -18.48
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5068, 0.0452, 0.4939, 0.0498, NaN, NaN, 0.27, +-++-, 0.014, 3.542, 55.281
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4878, 0.0441, 0.4801, 0.0448, NaN, NaN, 0.248, +--+-, -0.017, 0.006, -1.64
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5058, 0.0436, 0.4791, 0.0466, NaN, NaN, 0.315, ---++, 0.181, 0.558, 13.291
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4855, 0.0361, 0.4644, 0.0483, NaN, NaN, 0.245, +-+-+, 0.533, 2.126, 36.641
 1, ['Close_norm'], None, sax, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5001, 0.0394, 0.4847, 0.0286, NaN, NaN, 0.292, -++--, -0.125, -0.969, -19.69
 1, ['Close_norm'], None, sax, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4529, 0.0211, 0.4324, 0.0388, NaN, NaN, 0.194, -----, -0.691, -7.868, -127.439
 1, ['Close_proc'], None, sax, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5067, 0.0665, 0.5054, 0.0672, NaN, NaN, 0.48, --++-, -1.084, 1.98, 27.381
 1, ['Close_proc'], None, sax, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4942, 0.0284, 0.4694, 0.0297, NaN, NaN, 0.422, ++--+, 0.509, 0.005, -6.378
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5041, 0.0372, 0.484, 0.0443, NaN, NaN, 0.305, +-+++, -0.411, 3.277, 54.887
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4798, 0.0325, 0.4672, 0.0307, NaN, NaN, 0.21, +--+-, -0.421, -2.275, -38.773
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5059, 0.0608, 0.4836, 0.0814, NaN, NaN, 0.284, +--+-, 0.306, 1.761, 28.205
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5057, 0.041, 0.4578, 0.0598, NaN, NaN, 0.188, +-+++, 0.864, 3.472, 65.246
 1, ['Close_norm'], None, sax, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5028, 0.0538, 0.4894, 0.0591, NaN, NaN, 0.215, ++-+-, 0.213, -0.054, -4.676
 1, ['Close_norm'], None, sax, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5015, 0.0314, 0.4916, 0.0371, NaN, NaN, 0.231, ++---, 1.154, -0.84, -17.203
 1, ['Close_proc'], None, sax, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5394, 0.099, 0.5336, 0.0953, NaN, NaN, 0.448, +++--, 0.145, 3.094, 33.781
 1, ['Close_proc'], None, sax, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5288, 0.0192, 0.52, 0.0179, NaN, NaN, 0.443, +++-+, 0.626, 3.688, 57.226
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5122, 0.0348, 0.5037, 0.0301, NaN, NaN, 0.375, ++++-, 0.916, 2.038, 24.083
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4609, 0.051, 0.4519, 0.0451, NaN, NaN, 0.24, --+--, -0.47, -3.953, -70.039
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5347, 0.0385, 0.5208, 0.0516, NaN, NaN, 0.283, +-+++, 0.766, 2.798, 47.673
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5117, 0.0256, 0.4922, 0.0521, NaN, NaN, 0.205, +--++, 0.638, 1.494, 26.143
 1, ['Close_norm'], None, dtw, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5105, 0.0276, 0.4909, 0.031, NaN, NaN, 0.25, -+--+, 0.128, -2.387, -39.756
 1, ['Close_norm'], None, dtw, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5043, 0.0349, 0.4799, 0.0386, NaN, NaN, 0.208, +-+--, 1.156, 1.808, 25.522
 1, ['Close_proc'], None, dtw, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4961, 0.0384, 0.494, 0.0394, NaN, NaN, 0.502, ++++-, -0.37, 2.79, 39.673
 1, ['Close_proc'], None, dtw, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5319, 0.0448, 0.5149, 0.0483, NaN, NaN, 0.443, +++++, 0.64, 4.269, 66.724
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5391, 0.0524, 0.5201, 0.0557, NaN, NaN, 0.324, +++-+, 0.876, 7.664, 124.372
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4906, 0.033, 0.4747, 0.0211, NaN, NaN, 0.248, +-+++, -0.52, 1.413, 26.156
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5405, 0.031, 0.5202, 0.047, NaN, NaN, 0.356, +--++, 1.107, 3.215, 52.263
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5, 0.041, 0.4585, 0.0497, NaN, NaN, 0.196, +-+-+, 0.83, 0.379, 6.07
 1, ['Close_norm'], None, dtw, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5132, 0.0318, 0.4935, 0.0366, NaN, NaN, 0.239, -+---, -0.018, -2.947, -49.545
 1, ['Close_norm'], None, dtw, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5044, 0.0328, 0.4813, 0.037, NaN, NaN, 0.219, +-+--, 0.719, -0.126, -11.873
 1, ['Close_proc'], None, dtw, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4799, 0.0443, 0.4783, 0.0441, NaN, NaN, 0.523, +++--, -0.656, 0.025, -10.566
 1, ['Close_proc'], None, dtw, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5175, 0.0596, 0.4995, 0.0637, NaN, NaN, 0.428, +++-+, 0.219, 2.071, 28.033
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5419, 0.0457, 0.5306, 0.0466, NaN, NaN, 0.324, ++++-, 1.146, 6.846, 103.266
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4906, 0.0346, 0.4737, 0.0224, NaN, NaN, 0.229, +-+++, -0.68, 1.728, 32.017
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5205, 0.0488, 0.4998, 0.0727, NaN, NaN, 0.324, +--+-, 0.661, 2.326, 34.797
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4769, 0.058, 0.4312, 0.0547, NaN, NaN, 0.173, +-+-+, 0.549, -0.849, -16.19
 1, ['Close_norm'], None, dtw, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5212, 0.0247, 0.5087, 0.0202, NaN, NaN, 0.226, ++---, 0.745, -1.037, -21.078
 1, ['Close_norm'], None, dtw, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4843, 0.059, 0.455, 0.0551, NaN, NaN, 0.182, +-++-, 0.717, 1.159, 14.571
 1, ['Close_proc'], None, dtw, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5204, 0.0688, 0.5173, 0.0674, NaN, NaN, 0.537, ++++-, -0.28, 3.79, 53.115
 1, ['Close_proc'], None, dtw, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5205, 0.0708, 0.5042, 0.076, NaN, NaN, 0.463, ++++-, 0.002, 4.398, 61.197
