No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5346, 0.0527, 0.521, 0.0685, NaN, NaN, 0.226, ++-++, 1.195, 1.98, 33.838
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5088, 0.0192, 0.4934, 0.0246, NaN, NaN, 0.214, ++++-, 1.788, 3.101, 47.882
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5185, 0.0286, 0.5022, 0.021, NaN, NaN, 0.239, ++--+, 0.374, -0.03, -3.376
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5088, 0.0192, 0.4917, 0.0269, NaN, NaN, 0.244, ++++-, 1.262, 3.633, 56.978
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5212, 0.0232, 0.5075, 0.0174, NaN, NaN, 0.252, ++---, 0.45, 0.208, -0.397
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5038, 0.0135, 0.4906, 0.0189, NaN, NaN, 0.289, ++++-, 1.359, 4.753, 73.93
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5186, 0.052, 0.5038, 0.0551, NaN, NaN, 0.258, +++--, 0.478, -0.188, -10.092
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5113, 0.0178, 0.4954, 0.0223, NaN, NaN, 0.292, +-+-+, 1.268, 1.44, 22.016
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5398, 0.0308, 0.5293, 0.0345, NaN, NaN, 0.258, ++--+, 0.82, -0.099, -2.051
 1, ['Close_proc'], None, euclidean, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5025, 0.0353, 0.4937, 0.034, NaN, NaN, 0.455, ++-++, 0.221, -0.777, -11.309
