No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4975, 0.0418, 0.4557, 0.0432, 0.009, 0.003, 0.138, +--+-, 0.65, 1.75, 24.264
 1, ['Close_norm'], None, sax, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4985, 0.0426, 0.4905, 0.0454, 0.009, 0.003, 0.289, ----+, 0.115, -3.988, -52.101
 1, ['Close_norm'], None, sax, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5241, 0.0478, 0.5005, 0.0444, 0.008, 0.003, 0.266, +++++, 0.757, 3.014, 48.38
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4821, 0.0636, 0.4691, 0.0635, 0.008, 0.003, 0.28, +--++, 0.563, 1.61, 31.343
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5285, 0.0431, 0.4884, 0.0712, 0.008, 0.003, 0.278, +-+++, 0.849, 7.892, 130.982
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4939, 0.0378, 0.4489, 0.0706, 0.01, 0.003, 0.185, ---+-, 0.509, -1.816, -27.966
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5214, 0.0353, 0.4872, 0.0389, 0.008, 0.003, 0.197, +++++, 1.08, 7.749, 125.206
 1, ['Close_norm'], None, sax, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4986, 0.036, 0.4825, 0.0392, 0.009, 0.003, 0.299, ----+, -0.082, -5.226, -74.024
 1, ['Close_norm'], None, sax, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5268, 0.0437, 0.5129, 0.0405, 0.008, 0.003, 0.301, ++++-, 1.001, 3.275, 50.203
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4645, 0.0441, 0.4517, 0.0432, 0.008, 0.003, 0.285, +--++, 0.077, 0.498, 10.407
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5419, 0.0433, 0.5067, 0.0744, 0.008, 0.003, 0.305, +-+++, 0.893, 8.555, 142.485
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4839, 0.0214, 0.4324, 0.0593, 0.01, 0.003, 0.17, ----+, 0.37, -2.916, -45.842
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.532, 0.0359, 0.4926, 0.0366, 0.008, 0.003, 0.154, +++++, 1.105, 7.422, 118.771
 1, ['Close_norm'], None, sax, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5035, 0.0467, 0.4953, 0.0434, 0.009, 0.003, 0.332, +---+, 0.448, -4.41, -62.713
 1, ['Close_norm'], None, sax, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5399, 0.0382, 0.5232, 0.0231, 0.008, 0.003, 0.258, +++++, 1.516, 4.465, 73.305
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4924, 0.0549, 0.472, 0.0645, 0.008, 0.003, 0.265, +-+++, 0.182, 3.246, 49.825
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5015, 0.0356, 0.4697, 0.0532, 0.008, 0.002, 0.315, +-++-, 0.09, 1.87, 27.136
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5063, 0.0493, 0.4591, 0.075, 0.01, 0.004, 0.19, X--+-, 0.314, -2.493, -38.563
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5027, 0.0177, 0.4684, 0.0138, 0.008, 0.003, 0.208, +-+++, 1.276, 4.77, 75.789
 1, ['Close_norm'], None, sax, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5361, 0.025, 0.5228, 0.0318, 0.009, 0.003, 0.279, +--++, 0.822, -0.499, 0.059
 1, ['Close_norm'], None, sax, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.516, 0.0449, 0.4759, 0.0552, 0.008, 0.003, 0.223, +++++, 1.228, 3.694, 60.271
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5023, 0.056, 0.4889, 0.0644, 0.011, 0.005, 0.23, +--++, 0.123, -2.531, -36.582
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4989, 0.0633, 0.4803, 0.0751, 0.008, 0.003, 0.37, ++++-, 0.531, 6.351, 94.82
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5237, 0.051, 0.5149, 0.0461, 0.008, 0.003, 0.169, +---+, 1.128, -0.526, -10.263
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5, 0.0395, 0.4825, 0.0281, 0.008, 0.003, 0.2, +-++-, 0.908, 4.653, 71.715
 1, ['Close_norm'], None, dtw, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5161, 0.0355, 0.5077, 0.0362, 0.009, 0.003, 0.337, ---++, 0.913, -1.247, -13.596
 1, ['Close_norm'], None, dtw, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5266, 0.0377, 0.5055, 0.0373, 0.009, 0.003, 0.205, +++++, 1.009, 4.265, 67.946
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.505, 0.0853, 0.4888, 0.1023, 0.008, 0.003, 0.291, +--++, 0.668, -1.12, -12.861
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5284, 0.051, 0.4963, 0.0856, 0.008, 0.003, 0.362, -+++-, 0.18, 4.132, 65.197
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.499, 0.0625, 0.4798, 0.0698, 0.009, 0.003, 0.209, +--+-, 0.813, -1.032, -18.34
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5188, 0.0594, 0.494, 0.0552, 0.008, 0.003, 0.181, ++-+-, 0.797, 2.195, 28.536
 1, ['Close_norm'], None, dtw, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5012, 0.0203, 0.4926, 0.0209, 0.009, 0.003, 0.307, ----+, 0.928, -2.155, -30.965
 1, ['Close_norm'], None, dtw, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5213, 0.0369, 0.5089, 0.0298, 0.009, 0.003, 0.221, ++++-, 0.787, 2.748, 37.788
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4848, 0.0824, 0.4665, 0.0969, 0.008, 0.003, 0.273, +---+, 0.098, -2.941, -46.605
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5338, 0.0613, 0.4935, 0.0902, 0.008, 0.003, 0.353, -+++-, 0.345, 4.709, 74.174
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.489, 0.0504, 0.4684, 0.0573, 0.009, 0.003, 0.19, +--+-, 0.774, -2.455, -45.153
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5161, 0.0398, 0.4914, 0.0391, 0.008, 0.003, 0.186, ++-+-, 1.166, 3.091, 46.648
 1, ['Close_norm'], None, dtw, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5013, 0.0376, 0.4947, 0.0389, 0.009, 0.003, 0.302, -+-++, 0.892, -1.075, -12.778
 1, ['Close_norm'], None, dtw, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5159, 0.0407, 0.4964, 0.0311, 0.009, 0.003, 0.207, +++-+, 0.826, 2.693, 37.982
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5099, 0.0534, 0.497, 0.0598, 0.008, 0.003, 0.306, +---+, 0.102, 1.061, 21.935
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.515, 0.0534, 0.4834, 0.0808, 0.008, 0.002, 0.316, --++-, -0.418, 4.813, 77.494
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4888, 0.0307, 0.4599, 0.0283, 0.009, 0.003, 0.174, +-+--, 0.303, -0.998, -20.357
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5161, 0.0335, 0.4899, 0.0339, 0.009, 0.003, 0.215, ++-+-, 0.556, 0.916, 9.677
 1, ['Close_norm'], None, dtw, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.531, 0.052, 0.5229, 0.0528, 0.009, 0.003, 0.334, ---++, 0.61, 1.526, 34.84
 1, ['Close_norm'], None, dtw, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5239, 0.0331, 0.5095, 0.0274, 0.009, 0.003, 0.205, +--++, 0.895, 2.336, 37.528
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4922, 0.0479, 0.4845, 0.0558, 0.008, 0.003, 0.351, +---+, 0.015, -1.794, -29.53
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5309, 0.0338, 0.5155, 0.0314, 0.008, 0.003, 0.421, +-+++, 0.406, 7.231, 115.909
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5087, 0.047, 0.4958, 0.0445, 0.009, 0.003, 0.267, +--++, 1.017, 1.474, 27.285
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5216, 0.07, 0.4958, 0.08, 0.008, 0.003, 0.162, ++-+-, 0.245, -1.887, -38.088
 
