No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4748,0.0328,0.4381,0.0701,0.008,0.003, +D-+-,0.061,0.033,-4.218,-72.927,0.013,0.074,1.324,20.859
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.5075,0.0503,0.385,0.0709,0.151,0.054, UD+U-,0.058,0.57,1.614,28.19,0.013,0.611,4.24,71.418
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5148,0.0651,0.4736,0.1018,0.008,0.003, +D+-+,0.18,0.159,2.012,39.141,0.013,0.492,4.735,81.991
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.4853,0.0613,0.4391,0.1079,0.008,0.003, +D-+-,0.062,0.105,-0.943,-16.537,0.013,0.533,3.258,54.153
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5175,0.0543,0.3756,0.0759,0.154,0.056, UDUU-,0.021,-0.106,1.076,18.298,0.013,0.245,4.268,71.57
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.4914,0.0384,0.4651,0.0764,0.009,0.003, +-++-,0.226,0.018,-1.162,-20.749,0.014,2.184,3.076,51.908
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.4796,0.0476,0.4246,0.0826,0.008,0.003, -D-+-,0.043,0.154,-2.099,-29.076,0.014,0.566,2.608,47.744
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5202,0.0543,0.3783,0.0828,0.157,0.058, UDUU-,0.029,0.273,2.038,35.6,0.014,0.604,4.676,80.082
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4764,0.0301,0.4434,0.0737,0.008,0.003, +D++-,0.117,-0.151,-1.112,-23.991,0.012,0.097,3.413,53.535
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4989,0.0484,0.3953,0.0772,0.155,0.057, UDU+-,0.042,0,-0.054,-5.934,0.012,0.218,3.942,62.563
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5054,0.0377,0.4845,0.0485,0.008,0.003, +-++-,0.106,0.604,2.059,30.113,0.013,1.049,4.688,76.491
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.4974,0.0421,0.4402,0.0854,0.156,0.055, +D-+-,0.045,0.007,-3.982,-63.635,0.013,0.355,1.668,29.617
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5128,0.0607,0.4913,0.0825,0.01,0.004, +--+-,0.088,0.424,-1.417,-27.72,0.014,1.112,3.094,50.637
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.47,0.0405,0.3855,0.0952,0.156,0.06, UDD+-,0.043,0.188,-4.512,-73.607,0.014,0.905,1.547,27.694
